#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,http_hostname:131,ThroughputC2S,ThroughputS2C
172.16.2.1,36744,15,0,14,3,15154,10,15154,0,0,0,1,1,172.16.1.1,50949,11,0,11,7,1906,2,1906,0,0,0,1,1,1548370993283.368,1548370993748.1013,464.733,27.907,54.925,391.007,87.388,27.535,54.239,1,1,0,0,8192,0,0,31.051765999999997,26.332,63.348,12.155818,9,64,64,0.126997,0.003,0.419,0.195639,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,8143,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,59904,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,7,2,-,-,0,0,0,57.756,87.388,87.807,0.0,1713,0,-,-,0.0,0.0,-,32.60797059817142,4.1012796595034136
172.16.2.1,36742,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50949,7,0,7,3,1906,2,1906,0,0,0,1,1,1548370993283.3025,1548370993748.128,464.825,28.793,56.625,391.058,317.423,27.756,55.428,1,1,0,0,8192,0,0,33.510775,26.377,64.65,15.286247,6,64,64,0.086748,0.004,0.326,0.15954000000000002,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,288.422,317.423,317.749,0.0,1713,0,-,-,0.0,0.0,-,3.8380035497230143,4.100467918033669
172.16.2.1,36746,11,0,10,3,1784,6,3153,1,1369,0,1,1,172.16.1.1,50949,10,0,10,6,1906,2,1906,0,0,0,1,1,1548370993283.4387,1548370993748.1333,464.694,28.664,56.495,390.995,319.911,27.627,55.295,1,1,0,0,8192,0,0,26.719555,26.307,27.623,0.47742299999999993,6,64,64,0.092998,0.003,0.361,0.17866700000000002,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,1,0,0,0,0,0,0,0,0,1,1,8,1,1,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,288.272,319.911,320.272,0.0,1713,0,-,-,0.0,0.0,-,6.785110201551989,4.101623864306403
172.16.2.1,36740,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50949,7,0,7,3,1906,2,1906,0,0,0,1,1,1548370993283.161,1548370993748.136,464.975,28.909,56.727,391.189,94.781,27.87,55.558,1,1,0,0,8192,0,0,33.968101000000004,26.594,64.684,15.141371,6,64,64,0.075748,0.005,0.266,0.12695,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,63.71,94.781,95.047,0.0,1713,0,-,-,0.0,0.0,-,3.836765417495564,4.099145115328781
172.16.2.1,52672,17,0,16,3,21862,12,21862,0,0,2,1,1,172.16.1.1,50893,11,0,11,7,1906,2,1906,0,0,0,1,1,1548371001292.5159,1548371001505.73,213.214,26.671,53.408,143.201,85.796,26.224,52.973,1,1,0,0,8192,0,0,26.80272,26.166,29.424,1.288685,6,64,64,0.102497,0.004,0.357,0.170475,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,38,33024,29200,0,13070,1,343,0,0,0,0,2,0,0,0,0,1,1,8,1,1,1460,1018,888,73472,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,56.372,85.796,86.153,0.0,1713,0,-,-,0.0,0.0,-,102.53548078456387,8.9393754631497
172.16.2.1,52674,8,0,7,2,1767,4,1767,0,0,0,1,1,172.16.1.1,50893,7,0,7,3,1906,2,1906,0,0,0,1,1,1548371001292.564,1548371001505.998,213.434,27.475,54.781,96.346,95.431,26.657,53.831,1,1,0,0,8192,0,0,27.974441,26.356,33.471,3.078732,5,64,64,1.9932,0.01,7.179,3.4747980000000003,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,61.96,95.431,96.19,0.0,1713,0,-,-,0.0,0.0,-,8.278905891282552,8.930161080240262
172.16.2.1,52670,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50893,7,0,7,3,1906,2,1906,0,0,0,1,1,1548371001292.455,1548371001506.016,213.561,27.319,54.9,96.448,95.552,26.48,53.827,1,1,0,0,8192,0,0,27.972841,26.475,33.495,3.090417,5,64,64,0.188495,0.004,0.735,0.364343,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,62.057,95.552,96.287,0.0,1713,0,-,-,0.0,0.0,-,8.27398260918426,8.92485051109519
172.16.2.1,52668,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50893,7,0,7,3,1906,2,1906,0,0,0,1,1,1548371001292.2988,1548371001506.0322,213.733,27.448,54.241,96.593,95.681,26.619,53.974,1,1,0,0,8192,0,0,27.993640000000003,26.526,33.487,3.0728590000000002,5,64,64,0.195495,0.003,0.743,0.365127,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,62.194,95.681,96.424,0.0,1713,0,-,-,0.0,0.0,-,8.26732418484745,8.917668305783383
172.16.2.1,51000,6630,0,6629,3,16206318,6626,16229486,16,23168,363,1,0,172.16.1.1,50376,2960,1,2959,2955,1906,2,1906,0,0,0,1,1,1548370999253.5093,1548371057666.027,58412.518,27.413,55.212,58386.04,95.664,26.602,54.073,1,1,0,0,8192,0,0,26.833624,26.146,108.167,3.572282,2012,64,64,0.165246,0.01,0.623,0.305177,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,38,33024,29200,0,63712,38,343,45,42,0,0,291,0,1,0,0,1,1,8,1,574,1460,1018,888,706816,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,144,2,-,-,0,0,0,62.189,95.664,96.287,0.0,1713,0,-,-,0.0,0.0,-,277.84260216277613,0.03262999208491577
172.16.2.1,50994,7111,0,7110,3,17471870,7107,17502278,21,30408,348,1,0,172.16.1.1,50376,2787,1,2786,2782,1906,2,1906,0,0,0,1,1,1548370999253.0898,1548371057670.9158,58417.826,27.057,54.051,58391.686,86.716,26.616,53.488,1,1,0,0,8192,0,0,26.503216,25.927,67.123,2.60193,1949,64,64,0.10674700000000001,0.011,0.341,0.156947,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,38,33024,29200,0,46336,38,343,30,13,0,0,326,0,0,0,0,1,1,8,1,539,1460,1018,888,185856,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,103,2,-,-,0,0,0,56.954,86.716,87.057,0.0,1713,0,-,-,0.0,0.0,-,299.60508972038775,0.0326270272365151
172.16.2.1,50996,7044,0,7043,3,17451598,7040,17483454,22,31856,367,1,0,172.16.1.1,50376,2797,1,2796,2792,1906,2,1906,0,0,0,1,1,1548370999253.3918,1548371057670.922,58417.53,27.497,55.077,58400.376,95.464,26.443,53.928,1,1,0,0,8192,0,0,26.581735,25.936,80.538,3.111379,1954,64,64,0.115747,0.006,0.402,0.191176,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,38,33024,29200,0,52128,38,343,69,27,3,0,290,0,0,0,0,1,1,8,1,564,1460,1018,888,369408,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,142,2,-,-,0,0,0,62.272,95.464,95.866,0.0,1713,0,-,-,0.0,0.0,-,299.2843757687119,0.032627192556754794
172.16.2.1,50998,6908,0,6907,3,16931766,6904,16972310,28,40544,356,1,0,172.16.1.1,50376,2821,1,2820,2816,1906,2,1906,0,0,0,1,1,1548370999253.453,1548371057680.2842,58426.831,27.462,55.291,58400.329,95.744,26.63,54.119,1,1,0,0,8192,0,0,26.855464,26.177,116.423,4.128526,1897,64,64,0.155746,0.005,0.59,0.289532,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,38,33024,29200,0,83984,38,343,62,35,0,0,287,0,0,0,0,1,1,8,1,617,1460,1018,888,469248,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,92,2,-,-,0,0,0,62.238,95.744,96.334,0.0,1713,0,-,-,0.0,0.0,-,290.4882861095102,0.03262199861567026
172.16.2.1,54202,22,0,21,2,34066,18,34066,0,0,0,1,1,172.16.1.1,50616,12,0,12,8,1906,2,1906,0,0,0,1,1,1548371068327.1653,1548371068782.9468,455.782,26.704,53.276,382.505,85.43,26.364,52.699,1,1,0,0,8192,0,0,30.375396000000002,25.995,64.238,11.935816,10,64,64,0.823729,0.004,2.878,1.3797,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,14480,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,99328,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,7,2,-,-,0,0,0,56.154,85.43,85.805,0.0,1713,0,-,-,0.0,0.0,-,74.74187221083764,4.181823766625273
172.16.2.1,54208,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50616,7,0,7,3,1906,2,1906,0,0,0,1,1,1548371068327.7598,1548371068783.173,455.413,27.179,53.929,381.928,90.331,26.378,53.482,1,1,0,0,8192,0,0,33.411776,26.303,64.12,15.141228,6,64,64,0.141746,0.004,0.543,0.267546,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,59.631,90.331,90.874,0.0,1713,0,-,-,0.0,0.0,-,3.9173233965653154,4.185212104177966
172.16.2.1,54206,9,0,8,2,1784,5,1784,0,0,0,1,1,172.16.1.1,50616,7,0,7,3,1906,2,1906,0,0,0,1,1,1548371068327.699,1548371068783.178,455.479,251.975,279.108,382.029,310.404,251.975,278.57,1,1,0,0,8192,0,0,33.254279,26.447,64.057,15.123060999999998,6,64,64,56.472838,0.008,225.528,112.70261599999999,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,281.316,310.404,310.756,0.0,1713,0,-,-,0.0,0.0,-,3.9167557670057236,4.184605656901855
172.16.2.1,54204,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50616,7,0,7,3,1906,2,1906,0,0,0,1,1,1548371068327.606,1548371068783.182,455.576,26.801,53.608,382.075,90.462,26.42,53.041,1,1,0,0,8192,0,0,33.406777000000005,26.24,64.179,15.173406,6,64,64,0.14549600000000001,0.004,0.544,0.265889,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,59.762,90.462,91.006,0.0,1713,0,-,-,0.0,0.0,-,3.915921822045059,4.183714682072805
172.16.2.1,37768,11,0,10,3,1784,6,3153,1,1369,0,1,1,172.16.1.1,50040,10,0,10,6,1906,2,1906,0,0,0,1,1,1548371076043.2107,1548371076502.579,459.368,27.102,54.294,389.284,322.679,26.422,53.369,1,1,0,0,8192,0,0,26.136731,25.911,26.408,0.174674,6,64,64,0.109497,0.005,0.41,0.20036700000000002,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,1,0,0,0,0,0,0,0,0,1,1,8,1,1,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,288.523,322.679,323.089,0.0,1713,0,-,-,0.0,0.0,-,6.863778060291531,4.149178871841312
172.16.2.1,37766,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50040,7,0,7,3,1906,2,1906,0,0,0,1,1,1548371076043.16,1548371076502.7812,459.621,27.43,54.898,389.266,95.374,26.648,53.757,1,1,0,0,8192,0,0,33.832936,26.18,63.915,15.002970000000001,6,64,64,0.116247,0.005,0.437,0.213865,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,61.939,95.374,95.811,0.0,1713,0,-,-,0.0,0.0,-,3.88145885414287,4.146894941701968
172.16.2.1,37770,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50040,7,0,7,3,1906,2,1906,0,0,0,1,1,1548371076043.2578,1548371076502.804,459.546,27.072,54.267,389.179,95.133,26.394,53.329,1,1,0,0,8192,0,0,33.665939,26.127,63.639,14.946994,6,64,64,0.08824800000000001,0.005,0.327,0.15922999999999998,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,61.875,95.133,95.46,0.0,1713,0,-,-,0.0,0.0,-,3.882092325904262,4.147571733841661
172.16.2.1,37764,14,0,13,3,12026,9,12026,0,0,0,1,1,172.16.1.1,50040,10,0,10,6,1906,2,1906,0,0,0,1,1,1548371076042.899,1548371076733.906,691.007,26.888,53.691,389.515,86.088,26.453,53.422,1,1,0,0,8192,0,0,31.318859000000003,26.033,63.483,13.047361,8,64,64,0.323492,0.005,1.254,0.620432,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,5367,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,53504,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,7,2,-,-,0,0,0,56.564,86.088,87.342,0.0,1713,0,-,-,0.0,0.0,-,17.403586360196062,2.7582933313266005
172.16.2.1,47060,26891,0,26890,3,66590661,26886,66696365,73,105704,1387,1,1,172.16.1.1,50126,10686,0,10686,10682,1906,2,1906,0,0,0,1,1,1548371000872.8357,1548371235397.5027,234524.667,27.884,54.766,225646.552,92.114,26.927,54.008,1,1,0,0,8192,0,0,26.448299,25.905,89.376,2.063675,7444,64,64,0.08949800000000001,0.004,0.335,0.163712,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,60816,1,343,207,120,0,0,1131,0,2,0,0,1,1,8,1,2140,1460,1018,888,220160,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,622,2,-,-,0,0,0,60.825,92.114,92.449,0.0,1713,0,-,-,0.0,0.0,-,284.38955208067733,0.008127076884411482
172.16.2.1,47062,26745,0,26744,3,66852822,26740,66939702,60,86880,1338,1,1,172.16.1.1,50126,10300,0,10300,10296,1906,2,1906,0,0,0,1,1,1548371000872.894,1548371235397.705,234524.811,27.844,54.974,226231.539,92.362,27.124,54.158,1,1,0,0,8192,0,0,26.767971000000003,26.178,114.872,2.876792,6941,64,64,0.104247,0.009,0.385,0.187174,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,38,33024,29200,0,72400,1,343,328,199,0,0,871,0,0,0,0,1,1,8,1,2427,1460,1018,888,225280,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,452,2,-,-,0,0,0,60.787,92.362,92.747,0.0,1713,0,-,-,0.0,0.0,-,285.42695211893806,0.008127071894325075
172.16.2.1,47056,26952,0,26951,3,66852822,26947,66969901,81,117079,1412,1,1,172.16.1.1,50126,11650,0,11650,11646,1906,2,1906,0,0,0,1,1,1548371000872.4998,1548371235397.716,234525.216,27.649,54.561,225806.253,88.667,27.244,54.001,1,1,0,0,8192,0,0,26.753242999999998,26.115,114.434,2.903588,7772,64,64,0.132997,0.006,0.498,0.243375,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,59368,1,343,239,169,0,0,1085,0,0,0,0,1,1,8,1,2370,1460,1018,888,892416,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,584,2,-,-,0,0,0,89.187,88.667,115.63,0.0,14745,0,-,-,0.0,0.0,-,285.55522575448776,0.00812705785973991
172.16.2.1,47058,27027,0,27026,3,67534400,27022,67627072,64,92672,1390,1,1,172.16.1.1,50126,11725,0,11725,11721,1906,2,1906,0,0,0,1,1,1548371001871.702,1548371235397.72,233526.018,26.946,53.8,224806.797,84.708,26.582,53.323,1,1,0,0,8192,0,0,26.684993,26.145,98.566,2.217152,7727,64,64,0.095498,0.003,0.322,0.152312,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,38,33024,29200,0,63712,1,343,344,194,0,0,915,0,1,0,0,1,1,8,1,2526,1460,1018,888,195584,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,499,2,-,-,0,0,0,55.785,84.708,85.03,0.0,1713,0,-,-,0.0,0.0,-,289.591166668204,0.008161831458111874
172.16.2.1,45700,27831,0,27830,3,68950110,27826,69028302,54,78192,1403,1,1,172.16.1.1,50599,10764,0,10764,10760,1906,2,1906,0,0,0,1,1,1548371079585.0542,1548371319623.958,240038.904,27.549,55.025,239432.547,95.731,26.333,53.987,1,1,0,0,8192,0,0,26.759544,26.13,80.865,2.644191,7618,64,64,0.14899600000000002,0.002,0.565,0.277432,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,81088,1,343,231,114,0,0,1112,0,0,0,0,1,1,8,1,2116,1460,1018,888,538880,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,510,2,-,-,0,0,0,62.427,95.731,96.296,0.0,1713,0,-,-,0.0,0.0,-,287.57130969069914,0.007940379531144667
172.16.2.1,45694,29580,0,29579,3,73669008,29575,73761680,64,92672,1460,1,1,172.16.1.1,50599,11451,0,11451,11447,1906,2,1906,0,0,0,1,1,1548371079584.637,1548371319623.9707,240039.334,27.366,54.693,239964.051,96.19,26.621,53.882,1,1,0,0,8192,0,0,26.791324,26.165,108.428,2.966149,8120,64,64,0.231744,0.01,0.846,0.40976599999999996,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,38,33024,29200,0,81088,1,343,168,132,0,0,1223,0,1,0,0,1,1,8,1,2177,1460,1018,888,921088,4352,1,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,664,2,-,-,0,0,0,62.809,96.19,97.036,0.0,1713,0,-,-,0.0,0.0,-,307.2899710678251,0.007940365306962566
172.16.2.1,45698,28146,0,28145,3,69143822,28141,69223462,55,79640,1514,1,1,172.16.1.1,50599,11683,0,11683,11679,1906,2,1906,0,0,0,1,1,1548371079584.9958,1548371319623.975,240038.979,27.041,54.056,239432.593,86.271,26.278,53.33,1,1,0,0,8192,0,0,26.519734999999997,25.932,97.485,2.584909,8174,64,64,0.101247,0.005,0.389,0.191834,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,55024,1,343,173,105,2,0,1288,0,1,0,0,1,1,8,1,2196,1460,1018,888,193024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,599,2,-,-,0,0,0,56.914,86.271,86.66,0.0,1713,0,-,-,0.0,0.0,-,288.3842544589394,0.007940377050179005
172.16.2.1,45696,28014,0,28013,3,69212271,28009,69323767,77,111496,1457,1,1,172.16.1.1,50599,11792,0,11792,11788,1906,2,1906,0,0,0,1,1,1548371079584.934,1548371319624.234,240039.3,27.651,55.181,239592.017,95.886,26.472,54.115,1,1,0,0,8192,0,0,26.748671,26.183,163.445,2.772518,7915,64,64,0.131247,0.003,0.513,0.25450100000000003,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,52128,1,343,213,129,0,0,1191,0,1,0,0,1,1,8,1,2283,1460,1018,888,538880,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,645,2,-,-,0,0,0,62.532,95.886,96.399,0.0,1713,0,-,-,0.0,0.0,-,288.8017378820885,0.007940366431663482
172.16.2.1,45456,8,0,7,2,1767,4,1767,0,0,0,1,1,172.16.1.1,50489,7,0,7,3,1906,2,1906,0,0,0,1,1,1548371343222.569,1548371343605.0498,382.481,27.088,53.901,312.225,311.733,26.511,53.388,1,1,0,0,8192,0,0,72.143957,26.3,255.095,102.271966,5,64,64,0.78173,0.009,2.737,1.313109,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,56.638,311.733,312.087,0.0,1713,0,-,-,0.0,0.0,-,4.619837325252758,4.983254070136818
172.16.2.1,45460,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50489,8,0,8,4,1906,2,1906,0,0,0,1,1,1548371343222.937,1548371343605.0623,382.125,27.466,55.597,311.961,94.793,26.526,55.563,1,1,0,0,8192,0,0,33.9926,26.184,63.872,14.871426000000001,6,64,64,0.185495,0.004,0.72,0.356356,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,61.714,94.793,95.513,0.0,1713,0,-,-,0.0,0.0,-,4.62414131501472,4.987896630683677
172.16.2.1,45462,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50489,8,0,8,4,1906,2,1906,0,0,0,1,1,1548371343222.9788,1548371343605.066,382.087,27.439,55.613,311.836,94.765,26.519,55.524,1,1,0,0,8192,0,0,34.0176,26.273,63.873,14.855864000000002,6,64,64,0.18099500000000002,0.003,0.712,0.354003,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,61.687,94.765,95.477,0.0,1713,0,-,-,0.0,0.0,-,4.624601203390851,4.988392695904336
172.16.2.1,45458,10,0,9,3,2640,5,2640,0,0,0,1,1,172.16.1.1,50489,8,0,8,4,1906,2,1906,0,0,0,1,1,1548371343222.891,1548371343605.321,382.43,27.485,55.615,311.914,94.796,26.669,55.601,1,1,0,0,8192,0,0,34.0211,26.413,63.426,14.626634,6,64,64,0.193745,0.004,0.748,0.369544,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,35584,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,61.741,94.796,95.544,0.0,1713,0,-,-,0.0,0.0,-,6.903224119446696,4.983918625630834
172.16.2.1,50138,6448,0,6447,3,15958710,6444,15977534,13,18824,359,1,0,172.16.1.1,50247,2556,1,2555,2551,1906,2,1906,0,0,0,1,1,1548371295453.71,1548371351373.1963,55919.486,27.1,293.404,55896.997,324.394,26.548,53.444,1,1,0,0,8192,0,0,26.673840000000002,26.176,63.327,1.7601790000000002,1764,64,64,0.100247,0.007,0.351,0.167331,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,38,33024,29200,0,46336,38,343,77,39,0,0,256,0,0,0,0,1,1,8,1,572,1460,1018,888,295424,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,132,2,-,-,0,0,0,295.375,324.394,324.745,0.0,1713,0,-,-,0.0,0.0,-,285.7239066897003,0.03408471959130669
