#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,http_hostname:131,ThroughputC2S,ThroughputS2C
172.16.2.1,41476,11,0,10,4,1784,5,1784,0,0,0,1,1,172.16.1.1,50828,7,0,7,3,1906,2,1906,0,0,0,1,1,1548200387140.932,1548200387429.1665,288.235,46.777,74.745,217.042,129.061,37.113,74.745,1,1,0,0,8192,0,0,37.749871,26.532,64.358,14.815973999999999,6,64,64,5.339117,0.009,10.963,5.967299,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,84.772,129.061,140.024,0.0,1713,0,-,-,0.0,0.0,-,6.189394070810276,6.612659808836539
172.16.2.1,41470,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50828,8,0,8,4,1906,2,1906,0,0,0,1,1,1548200387140.4087,1548200387429.1777,288.769,37.657,75.279,217.574,129.591,37.657,64.342,1,1,0,0,8192,0,0,37.686704999999996,26.463,64.366,14.8663,6,64,64,5.237869,0.004,10.059,5.559397,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,85.306,129.591,130.453,0.0,1713,0,-,-,0.0,0.0,-,6.177948463997174,6.600431486759312
172.16.2.1,41472,18,0,17,4,9889,12,15681,4,5792,3,1,1,172.16.1.1,50828,15,0,15,11,1906,2,1906,0,0,0,1,1,1548200387140.8066,1548200387439.2307,298.424,46.91,74.438,217.177,129.063,46.91,74.438,1,1,0,0,8192,0,0,33.013616,26.159,44.142,7.420235000000001,6,64,64,2.660683,0.009,10.075,4.949336,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,8160,1,343,0,0,3,0,4,0,0,0,0,1,1,8,1,6,1460,1018,888,51968,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,84.921,129.063,129.611,0.0,1713,0,-,-,0.0,0.0,-,52.54604187330778,6.386885773262205
172.16.2.1,41474,12,0,11,3,7049,7,7049,0,0,0,1,1,172.16.1.1,50828,8,0,8,4,1906,2,1906,0,0,0,1,1,1548200387140.873,1548200387449.392,308.519,47.447,84.682,217.109,129.01,37.191,74.365,1,1,0,0,8192,0,0,38.793017,26.918,64.373,11.811238000000001,7,64,64,5.278868,0.44,10.071,5.517396,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,5282,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,43520,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,94.753,129.01,129.572,0.0,1713,0,-,-,0.0,0.0,-,22.84786350273403,6.177901523082857
172.16.2.1,47694,16,0,15,3,21862,11,23310,1,1448,3,1,1,172.16.1.1,50883,13,0,13,9,1906,2,1906,0,0,0,1,1,1548200392354.377,1548200392659.1848,304.808,41.997,78.558,244.441,123.381,41.997,78.558,1,1,0,0,8192,0,0,37.426251,35.43,41.362,2.327302,5,64,64,13.857654,3.461,37.48,16.012598999999998,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,343,33024,29200,0,14480,1,343,0,0,3,0,1,0,0,0,0,1,1,8,1,3,1460,1018,888,73472,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,3,2,-,-,0,0,0,160.861,123.381,160.891,0.0,4609,0,-,-,0.0,0.0,-,76.47437075142385,6.253116716096691
172.16.2.1,47700,9,0,8,3,1767,4,1767,0,0,1,1,1,172.16.1.1,50883,9,0,9,5,1906,2,1906,0,0,0,1,1,1548200392358.6267,1548200392662.766,304.139,38.942,77.037,156.644,149.921,38.942,75.611,1,1,0,0,8192,0,0,39.675758,27.522,55.304,11.564478,4,64,64,7.261317999999999,0.743,11.42,4.7778,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,1,0,0,0,0,0,0,1,1,8,1,1,1460,1018,888,35584,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,3,2,-,-,0,0,0,156.643,149.921,156.644,0.0,1730,0,-,-,0.0,0.0,-,5.809843525493277,6.266871397617536
172.16.2.1,47696,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50883,8,0,8,4,1906,2,1906,0,0,0,1,1,1548200392358.629,1548200392663.018,304.389,37.382,74.739,139.565,128.214,37.382,63.524,1,1,0,0,8192,0,0,34.49171,26.142,43.612,7.628016000000001,5,64,64,3.554161,1.14,6.166,2.082704,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,84.602,128.214,134.38,0.0,1713,0,-,-,0.0,0.0,-,5.805071799572258,6.261724306725933
172.16.2.1,47698,10,0,9,4,1767,4,1767,0,0,0,1,1,172.16.1.1,50883,7,0,7,3,1906,2,1906,0,0,0,1,1,1548200392358.6277,1548200392663.235,304.607,47.005,76.798,156.975,146.557,37.392,76.798,1,1,0,0,8192,0,0,36.943861,26.929,51.948,9.795356,5,64,64,3.245419,0.675,10.395,4.768221,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,94.609,146.557,156.952,0.0,1713,0,-,-,0.0,0.0,-,5.80091724746969,6.257242939262722
172.16.2.1,41580,5662,0,5661,11,57533843,5649,60107219,1778,2573376,3372,1,1,172.16.1.1,50913,8009,0,8009,8005,1906,2,1906,0,0,0,1,1,1548200391902.816,1548200399865.757,7962.941,36.893,72.989,4339.793,119.551,36.532,63.653,1,1,0,0,8192,0,0,33.266933,26.146,62.398,5.742947,109,64,64,3.397665,0.028,10.361,4.78136,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,38,33024,29200,0,2993872,38,343,1,220,4523,0,404,0,0,2,0,1,1,8,1,7277,1460,1018,888,3145728,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,29,2,-,-,0,0,0,77.51,119.551,120.083,0.0,1713,0,-,-,0.0,0.0,-,7548.369252013797,0.23935879971985224
172.16.2.1,41584,5433,0,5432,10,72188747,5421,74175514,1374,1986767,3592,1,1,172.16.1.1,50913,9451,0,9451,9447,1906,2,1906,0,0,0,1,1,1548200391901.8362,1548200399867.1663,7965.33,36.934,73.795,4282.537,108.499,36.573,63.629,1,1,0,0,8192,0,0,32.691839,26.05,59.344,5.432206,101,64,64,3.59891,0.041,10.603,4.812773,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,38,33024,29200,0,3189931,1,343,0,97,4450,0,294,0,0,125,0,1,1,8,1,8623,1460,1018,888,3145728,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,22,2,-,-,0,0,0,119.102,108.499,119.112,0.0,14745,0,-,-,0.0,0.0,-,9312.296414586715,0.23928701007993392
172.16.2.1,41582,3310,0,3309,14,26494873,3294,27481157,685,986284,1991,1,1,172.16.1.1,50913,4326,0,4326,4322,1906,2,1906,0,0,0,1,1,1548200391901.8494,1548200399870.171,7968.322,27.428,64.635,7879.733,120.568,26.855,63.809,1,1,0,0,8192,0,0,33.236977,26.227,59.063,5.244239,189,64,64,5.151121,0.007,10.565,5.940211,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,12,33024,29200,0,2774380,343,343,11,271,2154,0,43,0,1,196,0,1,1,8,1,3707,1460,1018,888,3145728,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,18,2,-,-,0,0,0,131.141,120.568,131.148,0.0,14745,0,-,-,0.0,0.0,-,3448.801014818427,0.23919716095810384
172.16.2.1,41578,6424,0,6423,11,100842108,6411,104464224,2504,3622116,3467,1,1,172.16.1.1,50913,12266,0,12266,12262,1906,2,1906,0,0,0,1,1,1548200391901.8499,1548200399870.1777,7968.328,27.125,63.816,4601.46,108.443,26.737,53.301,1,1,0,0,8192,0,0,32.827076,25.96,49.09,5.088137000000001,75,64,64,2.653184,0.006,10.008,4.909587,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,17,33024,29200,0,3392238,38,343,41,405,4668,0,378,0,0,479,0,1,1,8,1,11101,1460,1018,888,3145728,768,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,47,2,-,-,0,0,0,76.627,108.443,108.999,0.0,1713,0,-,-,0.0,0.0,-,13109.930213716101,0.23919698084717395
172.16.2.1,39124,13461,0,13460,33,66753056,13426,66761744,6,8688,11696,1,1,172.16.1.1,50771,12509,0,12509,12505,1906,2,1906,0,0,0,1,1,1548200392437.2007,1548200409454.7078,17017.507,45.876,86.022,16926.82,133.342,45.876,83.444,1,1,0,0,8192,0,0,32.549933,25.887,62.03,4.911045,541,64,64,8.594285000000001,5.171,10.246,2.3544650000000003,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,14480,38,33024,29200,0,705176,1,343,0,1082,10618,0,0,0,0,2,0,1,1,8,1,10953,1460,1018,888,1707264,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,43,2,-,-,0,0,0,138.516,133.342,138.517,0.0,13297,0,-,-,0.0,0.0,-,3923.1212891524,0.11200230445035221
172.16.2.1,39128,49696,0,49695,33,678562285,49661,725172828,32288,46610543,15210,1,1,172.16.1.1,50771,87218,0,87218,87214,1906,2,1906,0,0,0,1,1,1548200392437.4,1548200409454.7583,17017.358,49.418,339.921,16802.322,399.333,45.68,89.45,1,1,0,0,8192,0,0,31.960477,26.02,71.021,5.1039900000000005,316,64,64,7.525562,0.019,10.922,5.075001,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,20,33024,29200,0,4652217,1,343,17,769,44138,0,1578,0,0,997,0,1,1,8,1,82275,1460,1018,888,3145728,768,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,718,2,-,-,0,0,0,352.619,399.333,410.255,0.0,1713,0,-,-,0.0,0.0,-,42613.714067718385,0.11200328511629126
172.16.2.1,39130,9994,0,9993,33,28141468,9959,28161740,14,20272,8401,1,1,172.16.1.1,50771,8004,0,8004,8001,1018,1,1018,0,0,0,1,1,1548200392437.4277,1548200409454.978,17017.55,49.392,132.555,16926.681,132.555,49.386,89.689,1,1,0,0,0,0,0,33.293523,26.117,49.57,4.580612,519,64,64,9.517349000000001,5.737,12.62,3.491278,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,4344,38,33024,29200,0,250504,1,343,2,974,7427,0,0,0,0,12,0,1,1,8,1,6802,1460,1018,1018,821248,28960,0,1018,1018,0,0,0,0,0,0,0,0,0,0,0,0,---,95,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,-,0.0,0.0,-,1654.8645369045487,0.059820596971949545
172.16.2.1,39126,9113,0,9112,32,26106517,9079,26109451,3,2934,7505,1,1,172.16.1.1,50771,7608,0,7608,7605,1018,1,1018,0,0,0,1,1,1548200392437.354,1548200409460.128,17022.774,49.461,141.563,16880.447,141.563,49.45,89.678,1,1,0,0,0,0,0,33.478051,26.089,82.635,5.508447,537,64,64,8.133396000000001,1.751,12.616,5.676311,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,5792,38,33024,29200,0,253400,1,343,0,511,6989,0,7,0,0,1,0,1,1,8,1,6468,1460,1018,1018,816896,9728,0,1018,1018,0,0,0,0,0,0,0,0,0,0,0,0,---,60,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,-,0.0,0.0,-,1533.7953144417002,0.059802239047525386
172.16.2.1,51458,11,0,10,4,1784,5,1784,0,0,1,1,1,172.16.1.1,50490,10,0,10,6,1906,2,1906,0,0,0,1,1,1548200414887.8367,1548200415190.217,302.38,36.084,72.077,219.808,128.956,36.084,63.548,1,1,0,0,8192,0,0,34.092518,27.464,43.875,6.592225,5,64,64,3.004925,0.678,7.999,3.3843620000000003,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,1,0,0,0,0,0,0,1,1,8,1,1,1460,1018,888,35584,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,136.955,128.956,136.957,0.0,1730,0,-,-,0.0,0.0,-,5.8998611019247305,6.3033269396124085
172.16.2.1,51456,14,0,13,3,12026,9,12026,0,0,4,1,1,172.16.1.1,50490,13,0,13,9,1906,2,1906,0,0,0,1,1,1548200414887.796,1548200415190.519,302.723,36.124,74.873,219.73,127.139,36.124,72.571,1,1,0,0,8192,0,0,38.211529999999996,34.288,45.564,4.050341,6,64,64,5.770106,1.065,10.14,4.998106,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,5384,1,343,0,0,4,0,0,0,0,0,0,1,1,8,1,4,1460,1018,888,59904,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,87.095,127.139,128.204,0.0,1713,0,-,-,0.0,0.0,-,39.7260862240398,6.296184961169121
172.16.2.1,51454,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50490,9,0,9,5,1906,2,1906,0,0,0,1,1,1548200414887.754,1548200415192.0713,304.317,44.365,83.261,212.244,133.604,44.365,72.155,1,1,0,0,8192,0,0,39.727505,27.79,63.452,13.515789999999999,6,64,64,6.297843,3.433,10.085,3.199626,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,87.131,133.604,137.037,0.0,1713,0,-,-,0.0,0.0,-,5.862308053772875,6.263205801844786
172.16.2.1,51452,10,0,9,3,1784,5,1784,0,0,1,1,1,172.16.1.1,50490,10,0,10,6,1906,2,1906,0,0,0,1,1,1548200414887.47,1548200415192.171,304.701,44.635,81.861,212.53,129.378,44.635,81.052,1,1,0,0,8192,0,0,36.414671999999996,28.042,44.15,5.70666,5,64,64,7.249069,3.367,10.032,2.796584,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,1,0,0,0,0,0,0,1,1,8,1,1,1460,1018,888,35584,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,137.323,129.378,137.325,0.0,1730,0,-,-,0.0,0.0,-,5.854920069182575,6.255312585124433
172.16.2.1,41548,12637,0,12636,32,73537386,12603,73592410,38,55024,10977,1,1,172.16.1.1,50554,13245,0,13245,13241,1906,2,1906,0,0,0,1,1,1548200407238.369,1548200422862.204,15623.835,37.98,73.969,14924.407,128.772,37.845,73.969,1,1,0,0,8192,0,0,31.912096999999996,25.915,109.451,7.38548,400,64,64,5.493863,0.164,10.727,5.959606,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,17376,38,33024,29200,0,806536,1,343,62,743,10176,0,34,0,0,0,0,1,1,8,1,12142,1460,1018,888,3145728,256,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,61,2,-,-,0,0,0,87.105,128.772,139.499,0.0,1713,0,-,-,0.0,0.0,-,4710.265437391012,0.12199309580522325
172.16.2.1,41546,12758,0,12757,32,73421299,12724,73428539,5,7240,11097,1,1,172.16.1.1,50554,13318,0,13318,13314,1906,2,1906,0,0,0,1,1,1548200407238.3699,1548200422872.5193,15634.149,47.06,84.561,14970.195,128.544,37.197,73.555,1,1,0,0,8192,0,0,30.808262,25.964,64.421,5.028321,405,64,64,5.514862,0.583,10.079,5.245545,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,17376,38,33024,29200,0,797848,1,343,87,417,10597,0,0,0,0,1,0,1,1,8,1,12193,1460,1018,888,3145728,256,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,62,2,-,-,0,0,0,129.935,128.544,138.914,0.0,14745,0,-,-,0.0,0.0,-,4696.676422874056,0.12191261577460981
172.16.2.1,41550,12531,0,12530,31,72726506,12498,72749674,16,23168,10815,1,1,172.16.1.1,50554,13173,0,13173,13169,1906,2,1906,0,0,0,1,1,1548200407246.5356,1548200422872.6462,15626.11,47.031,75.236,14916.618,120.826,37.669,75.236,1,1,0,0,8192,0,0,31.533309999999997,26.11,62.907,4.879529,419,64,64,3.99765,1.123,10.018,4.189879,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,20272,38,33024,29200,0,870248,1,343,62,764,9992,0,13,0,0,0,0,1,1,8,1,11930,1460,1018,888,3145728,512,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,102,2,-,-,0,0,0,78.928,120.826,121.984,0.0,1713,0,-,-,0.0,0.0,-,4655.648398737753,0.12197533487221067
172.16.2.1,41552,12831,0,12830,30,57108196,12799,57141244,23,33048,11060,1,1,172.16.1.1,50554,12288,0,12288,12284,1906,2,1906,0,0,0,1,1,1548200407238.368,1548200422877.613,15639.245,37.544,75.997,15090.019,124.379,37.544,74.878,1,1,0,0,8192,0,0,31.754716,26.053,112.563,6.3818150000000005,437,64,64,4.545136,0.129,9.953,5.009361,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,11584,38,33024,29200,0,515488,1,343,42,741,10285,0,15,0,0,0,0,1,1,8,1,11201,1460,1018,888,3145728,256,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,101,2,-,-,0,0,0,83.655,124.379,124.82,0.0,1713,0,-,-,0.0,0.0,-,3653.7086029408706,0.1218728909228035
172.16.2.1,33630,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50767,8,0,8,4,1906,2,1906,0,0,0,1,1,1548200424894.431,1548200425229.227,334.796,40.677,79.627,252.074,137.563,39.409,66.91,1,1,0,0,8192,0,0,38.878519,26.233,74.194,18.234398000000002,6,64,64,5.502612,2.584,10.16,3.38807,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,96.812,137.563,140.147,0.0,1713,0,-,-,0.0,0.0,-,5.328618024110204,5.693019032485454
172.16.2.1,33624,10,0,9,3,1784,5,1784,0,0,1,1,1,172.16.1.1,50767,10,0,10,6,1906,2,1906,0,0,0,1,1,1548200424893.993,1548200425241.777,347.784,39.72,79.552,252.513,138.045,39.72,76.228,1,1,0,0,8192,0,0,37.313654,36.181,40.802,1.961829,5,64,64,6.510587,2.529,10.062,4.10919,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,1,0,0,0,0,0,0,1,1,8,1,1,1460,1018,888,35584,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,140.574,138.045,140.587,0.0,1730,0,-,-,0.0,0.0,-,5.129620684102776,5.480413129988729
172.16.2.1,33628,12,0,11,3,6049,7,6049,0,0,1,1,1,172.16.1.1,50767,11,0,11,7,1906,2,1906,0,0,0,1,1,1548200424894.3618,1548200425241.8079,347.446,46.723,83.543,255.204,121.627,39.353,82.929,1,1,0,0,8192,0,0,35.069749,32.414,36.303,1.78875,6,64,64,7.572061,3.05,11.505,3.904896,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,4282,1,343,0,0,1,0,0,0,0,0,0,1,1,8,1,1,1460,1018,888,41472,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,89.213,121.627,133.132,0.0,1713,0,-,-,0.0,0.0,-,17.409899667862057,5.485744547354121
172.16.2.1,33626,21,0,20,4,29801,15,29801,0,0,6,1,1,172.16.1.1,50767,16,0,16,12,1906,2,1906,0,0,0,1,1,1548200424894.3413,1548200425241.8127,347.472,40.76,78.53,255.216,121.674,29.872,66.89,1,1,0,0,8192,0,0,32.302681,26.13,38.491,4.9077839999999995,7,64,64,5.159621,0.589,9.853,4.083648,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,28072,1,343,0,0,6,0,0,0,0,0,0,1,1,8,1,5,1460,1018,888,89088,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,131.528,121.674,131.53,0.0,14745,0,-,-,0.0,0.0,-,85.7651839572685,5.485334070083345
172.16.2.1,54732,24573,0,24572,61,197082422,24510,197150396,48,67974,21246,1,1,172.16.1.1,50164,28887,0,28887,28883,1906,2,1906,0,0,0,1,1,1548200395747.307,1548200427227.862,31480.555,36.743,76.29,31367.558,136.747,36.743,76.29,1,1,0,0,8192,0,0,32.030355,25.949,111.039,6.118016000000001,901,64,64,7.8765529999999995,0.556,11.01,4.905457,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,36200,38,33024,29200,0,1381392,1,343,87,1873,19296,0,5,0,0,33,0,1,1,8,1,25959,1460,1018,888,3145728,512,2,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,115,2,-,-,0,0,0,146.646,136.747,147.767,0.0,14745,0,-,-,0.0,0.0,-,6262.608648418047,0.06054531122465916
172.16.2.1,54736,26090,0,26089,59,201815495,26029,201889343,51,73848,22830,1,1,172.16.1.1,50164,30669,0,30669,30665,1906,2,1906,0,0,0,1,1,1548200395748.0027,1548200427227.8748,31479.872,47.329,88.273,31396.351,142.097,46.73,86.991,1,1,0,0,8192,0,0,31.942387,25.869,121.262,5.712909,875,64,64,7.230819,3.836,10.105,3.3106269999999998,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,36200,38,33024,29200,0,1348088,1,343,61,1548,21264,0,6,0,0,2,0,1,1,8,1,27776,1460,1018,888,3145728,256,2,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,46,2,-,-,0,0,0,145.936,142.097,145.938,0.0,10401,0,-,-,0.0,0.0,-,6413.283478408044,0.06054662484015183
172.16.2.1,54738,25235,0,25234,61,199781773,25172,199812219,22,30446,22050,1,1,172.16.1.1,50164,29936,0,29936,29932,1906,2,1906,0,0,0,1,1,1548200395738.0312,1548200427227.8787,31489.848,48.019,88.617,31397.446,145.997,48.005,87.03,1,1,0,0,8192,0,0,32.439554,25.836,135.586,6.969123,833,64,64,9.524262,6.591,11.51,2.082568,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,33304,38,33024,29200,0,1372704,1,343,21,1281,20758,0,11,0,0,1,0,1,1,8,1,27174,1460,1018,888,3145728,256,2,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,45,2,-,-,0,0,0,155.911,145.997,155.923,0.0,14745,0,-,-,0.0,0.0,-,6345.290043953213,0.06052744363834338
172.16.2.1,54734,26148,0,26147,62,206609616,26084,206670470,43,60854,22686,1,1,172.16.1.1,50164,30503,0,30503,30499,1906,2,1906,0,0,0,1,1,1548200395747.983,1548200427227.882,31479.899,37.327,78.152,31396.348,136.022,36.694,76.874,1,1,0,0,8192,0,0,32.188741,25.917,62.988,5.308769,895,64,64,7.531561999999999,0.031,10.085,5.0009440000000005,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,36200,38,33024,29200,0,1436416,1,343,0,1540,21185,0,4,0,0,0,0,1,1,8,1,27622,1460,1018,888,3145728,768,2,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,45,2,-,-,0,0,0,145.962,136.022,145.972,0.0,14745,0,-,-,0.0,0.0,-,6565.156705235934,0.060546572909906726
172.16.2.1,55564,12345,0,12344,27,214576962,12316,215151818,397,574856,10259,1,1,172.16.1.1,50832,22372,0,22372,22368,1906,2,1906,0,0,0,1,1,1548200505254.9722,1548200517765.2188,12510.247,47.344,153.93,12432.3,200.329,47.344,73.583,1,1,0,0,8192,0,0,32.219983,26.043,63.25,4.779081,368,64,64,5.0516239999999994,0.009,10.091,5.810751,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,41992,38,33024,29200,0,1740496,1,343,0,239,10390,0,1,0,0,26,0,1,1,8,1,20091,1460,1018,888,3145728,14336,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,34,2,-,-,0,0,0,210.678,200.329,210.683,0.0,14745,0,-,-,0.0,0.0,-,17198.047168852863,0.15235510537881466
