#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
192.168.100.1,45634,174573,0,174572,528,1202204500,174043,1203256944,255,1052444,0,1,1,192.168.101.1,22,87485,0,87485,77029,385624,10454,385624,0,0,6,1,1,1.56529E+12,1.56529E+12,175446.244,33.413,70.872,175412.36,175411.71,33.108,64.266,1,1,0,0,0,0,0,30.520408,29.993,75.454,0.401439,46028,64,64,3.968006,0.003,44.791,6.962108,9890,63,63,0,0,0,0,0,0,1,1,7,1,192,1460,57920,16,64256,64000,0,1455096,16,32,0,120,0,0,135,0,0,0,0,1,1,7,1,872,1460,3060,28,3145728,64128,0,3060,28,32,0,6,0,0,0,0,0,0,0,0,0,---,84,10448,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,154.2763538,54.86612499
192.168.100.1,45852,198504,0,198503,233,1243061204,198269,1244803148,438,1741944,0,1,1,192.168.101.1,22,98271,0,98271,88602,355348,9667,355348,0,0,11,1,1,1.56529E+12,1.56529E+12,200867.072,32.559,70.352,200833.267,200832.659,32.272,62.99,1,1,0,0,0,0,0,30.517069,30.003,72.563,0.374214,50225,64,64,4.935522,0.003,46.011,6.816825,9375,63,63,0,0,0,0,0,0,1,1,7,1,360,1460,23168,16,64256,64128,0,752960,16,32,0,148,0,0,290,0,0,0,0,1,1,7,1,1007,1460,1100,28,2588160,64128,0,1100,28,32,2,9,0,0,0,0,0,0,0,0,0,---,49,9656,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,83.01310585,49.57719095
192.168.100.1,46088,182924,0,182923,184,1139148782,182738,1140184104,294,1035322,0,1,1,192.168.101.1,22,95393,0,95393,85515,362296,9876,362296,0,0,12,1,1,1.56529E+12,1.56529E+12,182574.628,33.322,70.842,182541.054,182540.321,33.025,63.855,1,1,0,0,0,0,0,30.462662,29.992,72.925,0.356931,53153,64,64,3.579056,0.003,46.442,6.350522,9674,63,63,0,0,0,0,0,0,1,1,7,1,377,1460,57920,16,64256,63872,0,1455796,16,32,0,146,0,0,148,0,0,0,0,1,1,7,1,985,1460,1100,28,3145728,64128,0,1100,28,32,0,12,0,0,0,0,0,0,0,0,0,---,51,9864,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,159.7033665,49.96024328
192.168.100.1,46288,178812,0,178811,266,1164371199,178544,1165588968,316,1217769,0,1,1,192.168.101.1,22,93631,0,93631,83516,373276,10113,373276,0,0,9,1,1,1.56529E+12,1.56529E+12,179720.48,32.603,70.135,179686.424,179685.821,32.243,63.185,1,1,0,0,0,0,0,30.542735,29.996,72.186,0.390526,49233,64,64,4.216001,0.004,45.485,7.212748,9814,63,63,0,0,0,0,0,0,1,1,7,1,290,1460,34752,16,64256,63872,0,1139576,16,32,0,108,0,0,208,0,0,0,0,1,1,7,1,922,1460,2628,28,3145728,64128,0,2628,28,32,0,9,0,0,0,0,0,0,0,0,0,---,67,10104,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,126.2932979,51.88452504
192.168.100.1,46506,185026,0,185025,205,1193795191,184819,1194878296,328,1083105,0,1,1,192.168.101.1,22,104587,0,104587,94198,380836,10387,380836,0,0,14,1,1,1.56529E+12,1.56529E+12,186591.899,32.924,70.148,186556.974,186556.344,32.571,63.455,1,1,0,0,0,0,0,30.588276,30.019,72.888,0.640008,55236,64,64,3.957256,0.003,46.161,7.223309,10162,63,63,0,0,0,0,0,0,1,1,7,1,438,1460,57920,16,64256,63616,0,1456688,16,32,0,141,0,0,187,0,0,0,0,1,1,7,1,1066,1460,2232,28,3145728,64128,0,2232,28,32,0,14,0,0,0,0,0,0,0,0,0,---,30,10373,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,159.88234,51.22958938
192.168.100.1,46720,182323,0,182322,363,1092912332,181958,1094177884,341,1265552,0,1,1,192.168.101.1,22,85519,0,85519,76013,351100,9504,351100,0,0,11,1,1,1.56529E+12,1.5653E+12,180417.413,33.014,70.172,180384.035,180383.355,32.665,63.532,1,1,0,0,0,0,0,30.600693,30.005,74.184,0.449672,48590,64,64,4.238456,0.004,44.071,7.530496,9126,63,63,0,0,0,0,0,0,1,1,7,1,354,1460,36200,16,64256,64000,0,1155504,16,32,0,113,0,0,228,0,0,0,0,1,1,7,1,921,1460,3528,28,3145728,64128,0,3528,28,32,0,11,0,0,0,0,0,0,0,0,0,---,50,9493,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,124.6095115,48.51761771
192.168.100.1,46912,191390,0,191389,147,1130742858,191241,1131843340,312,1100482,0,1,1,192.168.101.1,22,102108,0,102108,92292,365932,9814,365932,0,0,12,1,1,1.5653E+12,1.5653E+12,190471.684,34.717,72.145,190437.978,190437.28,34.411,64.975,1,1,0,0,0,0,0,30.610366,30.015,77.049,0.557338,57942,64,64,3.746043,0.003,50.847,7.192833,9658,63,63,0,0,0,0,0,0,1,1,7,1,398,1460,65160,16,64256,64128,0,2056548,16,32,0,157,0,0,155,0,0,0,0,1,1,7,1,1083,1460,3672,28,3145728,64128,0,3672,28,32,0,12,0,0,0,0,0,0,0,0,0,---,103,9802,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,213.531441,47.53854499
192.168.100.1,47136,193230,0,193229,82,1209296998,193146,1210647984,348,1350986,0,1,1,192.168.101.1,22,100489,0,100489,91267,338068,9220,338068,0,0,14,1,1,1.5653E+12,1.5653E+12,195587.705,32.937,69.764,195553.288,195548.613,32.658,63.213,1,1,0,0,0,0,0,30.533562,30.042,77.018,0.376804,51733,64,64,5.107037,0.003,47.665,6.991214,9112,63,63,0,0,0,0,0,0,1,1,7,1,433,1460,21720,16,64256,64128,0,628432,16,32,0,132,0,0,216,0,0,0,0,1,1,7,1,915,1460,1100,28,2030208,64128,0,1136,28,32,0,14,0,0,0,0,0,0,0,0,0,---,34,9206,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,65.27637695,49.51836759
192.168.100.1,47354,150322,0,150321,345,1109727634,149975,1110813636,294,1086002,0,1,1,192.168.101.1,22,91198,0,91198,81549,358696,9647,358696,0,0,6,1,1,1.5653E+12,1.5653E+12,158092.055,32.729,70.494,158058.388,158054.912,32.406,63.017,1,1,0,0,0,0,0,30.506431,30.002,74.344,0.473943,39368,64,64,4.727601,0.003,45.369,7.140388,9280,63,63,0,0,0,0,0,0,1,1,7,1,195,1460,57920,16,64256,64128,0,1441624,16,32,0,102,0,0,192,0,0,0,0,1,1,7,1,842,1460,3600,28,3145728,64128,0,3600,28,32,0,6,0,0,0,0,0,0,0,0,0,---,76,9641,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,155.1300979,56.21097839
192.168.100.1,47540,171594,0,171593,511,1261056117,171081,1262130536,275,1074419,0,1,1,192.168.101.1,22,92478,0,92478,81500,402040,10976,402040,0,0,7,1,1,1.5653E+12,1.5653E+12,170600.85,32.963,70.238,170566.219,170564.978,32.663,63.564,1,1,0,0,0,0,0,30.492093,29.994,74.668,0.407962,47754,64,64,3.217294,0.004,44.639,6.190246,10412,63,63,0,0,0,0,0,0,1,1,7,1,221,1460,50680,16,64256,63872,0,1678232,16,32,0,137,0,0,138,0,0,0,0,1,1,7,1,867,1460,1404,28,3145728,64128,0,1404,28,32,0,7,0,0,0,0,0,0,0,0,0,---,15,10969,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,179.8073606,59.18519332
192.168.100.1,47742,189288,0,189287,421,1160167714,188865,1161421684,346,1253970,0,1,1,192.168.101.1,22,85913,0,85913,75832,372880,10079,372880,0,0,12,1,1,1.5653E+12,1.5653E+12,188143.552,33.613,71.027,188109.683,188108.049,33.307,64.047,1,1,0,0,0,0,0,30.559424,30.026,74.176,0.40344,44136,64,64,5.491463,0.003,45.027,8.756765,9645,63,63,0,0,0,0,0,0,1,1,7,1,384,1460,34752,16,64256,64000,0,1072968,16,32,0,127,0,0,219,0,0,0,0,1,1,7,1,827,1460,3636,28,3145728,64128,0,3636,28,32,1,11,0,0,0,0,0,0,0,0,0,---,49,10067,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,115.7213115,49.38449058
192.168.100.1,47936,167445,0,167444,102,1121119450,167341,1122318396,293,1198946,0,1,1,192.168.101.1,22,91671,0,91671,83123,316828,8546,316828,0,0,10,1,1,1.5653E+12,1.5653E+12,170112.046,32.766,70.113,170077.428,170076.857,32.448,63.26,1,1,0,0,0,0,0,30.529335,30.041,73.121,0.403789,43557,64,64,4.735659,0.003,44.604,6.645495,8422,63,63,0,0,0,0,0,0,1,1,7,1,296,1460,21720,16,64256,64128,0,631328,16,32,0,134,0,0,159,0,0,0,0,1,1,7,1,761,1460,3888,28,2732160,64128,0,3888,28,32,0,10,0,0,0,0,0,0,0,0,0,---,44,8536,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,69.0721407,52.78019622
192.168.100.1,48154,167665,0,167664,466,1071892584,167197,1072890256,290,997672,0,1,1,192.168.101.1,22,80181,0,80181,70848,340804,9331,340804,0,0,10,1,1,1.5653E+12,1.5653E+12,166594.317,33.078,70.318,166561.176,166556.442,32.785,63.673,1,1,0,0,0,0,0,30.588263,30.042,71.804,0.427828,43268,64,64,4.454642,0.004,45.113,7.8401,8840,63,63,0,0,0,0,0,0,1,1,7,1,338,1460,30408,16,64256,63872,0,942648,16,32,0,91,0,0,199,0,0,0,0,1,1,7,1,760,1460,1080,28,3145728,61312,0,1080,28,32,0,10,0,0,0,0,0,0,0,0,0,---,27,9321,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,105.0245669,51.52109749
192.168.100.1,48368,160560,0,160559,390,1092911717,160168,1093962968,257,1051251,0,1,1,192.168.101.1,22,78658,0,78658,69149,347716,9507,347716,0,0,6,1,1,1.5653E+12,1.5653E+12,160237.017,32.833,69.837,160202.858,160200.357,32.478,63.064,1,1,0,0,0,0,0,30.613904,30.011,72.376,0.511791,41242,64,64,4.504783,0.003,45.994,8.100635,9082,63,63,0,0,0,0,0,0,1,1,7,1,207,1460,44888,12,64256,64000,0,1494336,16,32,0,134,0,0,123,0,0,0,0,1,1,7,1,698,1460,1100,28,3145728,64128,0,1100,28,32,0,6,0,0,0,0,0,0,0,0,0,---,20,9501,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,165.1747541,54.61724081
192.168.100.1,48566,126803,0,126802,365,1063486191,126436,1064204400,174,718209,0,1,1,192.168.101.1,22,83298,0,83298,74049,337456,9247,337456,0,0,6,1,1,1.5653E+12,1.5653E+12,134702.514,32.803,69.863,134668.551,134667.928,32.541,63.146,1,1,0,0,0,0,0,30.455218,29.991,73.451,0.441975,37384,64,64,3.679613,0.004,47.51,5.760723,8868,63,63,0,0,0,0,0,0,1,1,7,1,203,1460,57920,16,64256,64128,0,1426600,16,32,0,68,0,0,106,0,0,0,0,1,1,7,1,721,1460,1080,28,3145728,64128,0,1080,28,32,0,6,0,0,0,0,0,0,0,0,0,---,105,9241,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,155.379777,63.2032391
192.168.100.1,48736,165738,0,165737,517,1143354893,165219,1144346776,251,991883,0,1,1,192.168.101.1,22,79519,0,79519,69564,369964,9953,369964,0,0,10,1,1,1.5653E+12,1.5653E+12,163979.788,33.125,70.765,163946.413,163945.816,32.839,63.954,1,1,0,0,0,0,0,30.522312,30.01,73.496,0.40517,42806,64,64,4.409416,0.004,47.811,7.85679,9399,63,63,0,0,0,0,0,0,1,1,7,1,331,1460,30408,16,64256,64128,0,912240,16,32,0,115,0,0,136,0,0,0,0,1,1,7,1,719,1460,3492,28,3145728,64128,0,3492,28,32,0,10,0,0,0,0,0,0,0,0,0,---,91,9943,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,99.29683248,55.82867449
192.168.100.1,48930,178880,0,178879,288,1134456417,178590,1135433820,281,977403,0,1,1,192.168.101.1,22,91699,0,91699,82332,344260,9365,344260,0,0,14,1,1,1.5653E+12,1.5653E+12,182027.293,32.745,70.448,181993.033,181992.354,32.42,63.384,1,1,0,0,0,0,0,30.440372,30.004,74.287,0.404562,48226,64,64,4.987919,0.003,45.727,7.71982,9061,63,63,0,0,0,0,0,0,1,1,7,1,451,1460,26064,16,64256,63872,0,797848,16,32,0,129,0,0,152,0,0,0,0,1,1,7,1,848,1460,1100,28,2350720,64128,0,1100,28,32,1,13,0,0,0,0,0,0,0,0,0,---,18,9351,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,85.92060522,49.90169557
192.168.100.1,49148,144824,0,144823,511,1067689745,144311,1068923444,307,1233699,0,1,1,192.168.101.1,22,75012,0,75012,65734,339148,9276,339148,0,0,7,1,1,1.5653E+12,1.5653E+12,149521.392,32.348,69.661,149486.803,149486.248,32.047,62.831,1,1,0,0,0,0,0,30.476422,29.998,72.825,0.426112,37689,64,64,4.420625,0.004,45.7,7.338058,8747,63,63,0,0,0,0,0,0,1,1,7,1,223,1460,56472,16,64256,64128,0,1450260,16,32,0,109,0,0,198,0,0,0,0,1,1,7,1,821,1460,1080,28,3145728,64128,0,1080,28,32,0,7,0,0,0,0,0,0,0,0,0,---,34,9269,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,159.3145211,57.19173315
192.168.100.1,49352,186576,0,186575,79,1163108932,186495,1164432404,367,1323472,0,1,1,192.168.101.1,22,95088,0,95088,86203,325828,8883,325828,0,0,4,1,1,1.5653E+12,1.5653E+12,188971.126,33.189,71.627,188937.14,188936.594,32.888,63.76,1,1,0,0,0,0,0,30.519937,30.018,74.868,0.391901,48381,64,64,5.11036,0.003,47.793,6.778049,8794,63,63,0,0,0,0,0,0,1,1,7,1,123,1460,17376,16,64256,64128,0,569064,16,32,0,133,0,0,234,0,0,0,0,1,1,7,1,909,1460,1100,28,2304768,64128,0,1136,28,32,0,4,0,0,0,0,0,0,0,0,0,---,42,8879,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,60.80718064,49.29567511
192.168.100.1,49608,179740,0,179739,89,1125319369,179649,1126435864,309,1116495,0,1,1,192.168.101.1,22,92552,0,92552,83971,315028,8579,315028,0,0,10,1,1,1.5653E+12,1.5653E+12,183555.816,33.111,70.036,183521.597,183518.559,32.631,63.39,1,1,0,0,0,0,0,30.489489,30.023,71.99,0.375809,48206,64,64,4.881819,0.003,47.045,6.695696,8472,63,63,0,0,0,0,0,0,1,1,7,1,294,1460,20272,16,64256,64128,0,655944,16,32,1,131,0,0,177,0,0,0,0,1,1,7,1,854,1460,1100,28,1725952,64128,0,1136,28,32,0,10,0,0,0,0,0,0,0,0,0,---,18,8569,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,72.89279067,49.09398737
192.168.100.1,49862,186169,0,186168,113,1217699250,186054,1218868112,318,1168862,0,1,1,192.168.101.1,22,97214,0,97214,87930,342172,9282,342172,0,0,9,1,1,1.5653E+12,1.5653E+12,194040.689,32.671,70.186,194006.525,194005.452,32.351,63.255,1,1,0,0,0,0,0,30.543024,30.035,76.533,0.400403,49689,64,64,4.928514,0.003,46.265,6.8773,9137,63,63,0,0,0,0,0,0,1,1,7,1,292,1460,20272,16,64256,64128,0,608160,16,32,0,142,0,0,176,0,0,0,0,1,1,7,1,868,1460,1100,28,3110528,64128,0,1100,28,32,0,9,0,0,0,0,0,0,0,0,0,---,29,9273,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,63.57100858,50.25206283
192.168.100.1,50116,173609,0,173608,74,1137917115,173533,1139000220,288,1083105,0,1,1,192.168.101.1,22,97678,0,97678,88998,323308,8678,323308,0,0,6,1,1,1.5653E+12,1.5653E+12,176751.281,39.604,77.449,176717.022,176714.592,39.287,69.922,1,1,0,0,0,0,0,30.551628,30.004,73.455,0.463149,47876,64,64,5.112918,0.003,49.782,7.418345,8575,63,63,0,0,0,0,0,0,1,1,7,1,199,1460,21720,16,64256,64000,0,653048,16,32,0,135,0,0,153,0,0,0,0,1,1,7,1,839,1460,3096,28,2160768,64128,0,3096,28,32,0,6,0,0,0,0,0,0,0,0,0,---,44,8672,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,71.12359948,51.55267735
192.168.100.1,50382,186495,0,186494,559,1219018829,185934,1220317688,356,1298859,0,1,1,192.168.101.1,22,85337,0,85337,74722,388468,10613,388468,0,0,6,1,1,1.5653E+12,1.5653E+12,185890.761,33.778,71.29,185857.506,185855.063,33.48,64.409,1,1,0,0,0,0,0,31.426284,30.021,101.128,3.23339,44507,64,64,5.10865,0.003,48.08,8.074785,10030,63,63,0,0,0,0,0,0,1,1,7,1,242,1460,24616,16,64256,64000,0,923824,16,32,0,108,0,0,248,0,0,0,0,1,1,7,1,809,1460,1100,28,3145728,64128,0,1136,28,32,0,6,0,0,0,0,0,0,0,0,0,---,16,10607,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,73.08156,52.51762622
192.168.100.1,50648,187830,0,187829,295,1147560501,187533,1148585688,302,1025187,0,1,1,192.168.101.1,22,94013,0,94013,84060,368812,9951,368812,0,0,11,1,1,1.5653E+12,1.5653E+12,189740.328,32.309,69.393,189706.98,189705.843,31.993,62.659,1,1,0,0,0,0,0,30.837578,29.988,74.969,1.504691,51466,64,64,3.555632,0.003,47.259,6.758134,9631,63,63,0,0,0,0,0,0,1,1,7,1,354,1460,63712,16,64256,64000,0,2043312,16,32,0,103,0,0,199,0,0,0,0,1,1,7,1,933,1460,3132,28,3145728,64128,0,3132,28,32,0,11,0,0,0,0,0,0,0,0,0,---,16,9940,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,218.0434046,48.42768852
192.168.100.1,50938,177663,0,177662,451,1219017354,177210,1219928148,224,910794,0,1,1,192.168.101.1,22,88139,0,88139,77540,388252,10597,388252,0,0,7,1,1,1.5653E+12,1.5653E+12,175899.95,39.31,76.072,175865.647,175865.038,39.005,69.81,1,1,0,0,0,0,0,30.469492,29.994,73.122,0.387363,46319,64,64,4.391896,0.003,49.248,7.801754,10119,63,63,0,0,0,0,0,0,1,1,7,1,232,1460,33304,16,64256,64000,0,1220664,16,32,0,111,0,0,113,0,0,0,0,1,1,7,1,761,1460,1100,28,3145728,64128,0,1136,28,32,0,7,0,0,0,0,0,0,0,0,0,---,87,10590,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,133.5482071,55.48281955
192.168.100.1,51180,196736,0,196735,429,1227425584,196305,1228725888,348,1300304,0,1,1,192.168.101.1,22,89688,0,89688,79034,391168,10652,391168,0,0,14,1,1,1.5653E+12,1.5653E+12,194666.622,32.123,69.704,194633.134,194632.563,31.796,62.762,1,1,0,0,0,0,0,30.480763,29.992,74.494,0.369343,49916,64,64,5.024203,0.004,46.831,8.275127,10193,63,63,0,0,0,0,0,0,1,1,7,1,441,1460,31856,16,64256,64128,0,974504,16,32,0,130,0,0,218,0,0,0,0,1,1,7,1,900,1460,1100,28,3006592,64128,0,1136,28,32,0,14,0,0,0,0,0,0,0,0,0,---,65,10638,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,104.6531533,50.49559602
192.168.100.1,51454,198410,0,198409,283,1210609990,198125,1211924776,358,1314786,0,1,1,192.168.101.1,22,93550,0,93550,83033,384652,10515,384652,0,0,17,1,1,1.5653E+12,1.5653E+12,198821.981,35.307,73.083,198788.096,198787.474,34.968,65.988,1,1,0,0,0,0,0,30.487647,29.968,72.391,0.367189,51005,64,64,4.030055,0.004,47.33,6.745348,10184,63,63,0,0,0,0,0,0,1,1,7,1,511,1460,55024,16,64256,63744,0,1339624,16,32,0,114,0,0,244,0,0,0,0,1,1,7,1,1010,1460,1100,28,3145728,59776,0,1100,28,32,1,16,0,0,0,0,0,0,0,0,0,---,173,10498,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,148.0431545,48.76421691
192.168.100.1,51736,158745,0,158744,86,1083562629,158657,1084527000,256,964371,0,1,1,192.168.101.1,22,92215,0,92215,83726,312076,8487,312076,0,0,10,1,1,1.5653E+12,1.5653E+12,161824.381,32.593,70.07,161790.671,161788.45,32.292,63.026,1,1,0,0,0,0,0,30.507951,30.019,74.217,0.396857,47065,64,64,3.975019,0.003,44.477,5.80531,8391,63,63,0,0,0,0,0,0,1,1,7,1,330,1460,26064,16,64256,64000,0,780472,16,32,0,103,0,0,153,0,0,0,0,1,1,7,1,794,1460,1100,28,2739584,64128,0,1100,28,32,0,10,0,0,0,0,0,0,0,0,0,---,20,8477,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,84.12864977,53.6150112
192.168.100.1,51978,153899,0,153898,550,1126539520,153347,1127654480,272,1114960,0,1,1,192.168.101.1,22,78404,0,78404,68621,361396,9781,361396,0,0,10,1,1,1.5653E+12,1.5653E+12,156671.45,32.747,70.392,156638.238,156637.616,32.435,63.131,1,1,0,0,0,0,0,30.475551,30.002,73.192,0.40379,40623,64,64,4.130717,0.004,46.911,7.319984,9198,63,63,0,0,0,0,0,0,1,1,7,1,335,1460,57920,12,64256,64128,0,1459584,16,32,0,132,0,0,140,0,0,0,0,1,1,7,1,798,1460,2484,28,3145728,64128,0,2484,28,32,0,10,0,0,0,0,0,0,0,0,0,---,54,9771,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,159.5348125,57.58059838
192.168.100.1,52200,193795,0,193794,389,1172778743,193404,1174098984,388,1320241,0,1,1,192.168.101.1,22,91770,0,91770,81589,379108,10179,379108,0,0,21,1,1,1.5653E+12,1.5653E+12,192070.877,32.494,69.473,192036.807,192036.22,32.217,62.944,1,1,0,0,0,0,0,30.451766,29.979,73.229,0.374012,49648,64,64,5.00365,0.004,44.558,8.408969,9759,63,63,0,0,0,0,0,0,1,1,7,1,696,1460,40544,16,64256,64128,0,1146816,16,32,0,146,0,0,242,0,0,0,0,1,1,7,1,996,1460,3888,28,3145728,64128,0,3888,28,32,0,21,0,0,0,0,0,0,0,0,0,---,67,10158,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,125.285447,48.9027385
192.168.100.1,52478,194217,0,194216,321,1185388260,193894,1186740692,347,1352432,0,1,1,192.168.101.1,22,94338,0,94338,84053,379936,10283,379936,0,0,14,1,1,1.5653E+12,1.5653E+12,192347.781,32.834,71.21,192314.211,192313.558,32.49,63.237,1,1,0,0,0,0,0,30.493785,29.994,74.33,0.386022,52317,64,64,4.328411,0.004,47.485,7.538707,9937,63,63,0,0,0,0,0,0,1,1,7,1,477,1460,41992,16,64256,63872,0,1267000,16,32,0,155,0,0,192,0,0,0,0,1,1,7,1,1041,1460,2772,28,3145728,64128,0,2772,28,32,0,14,0,0,0,0,0,0,0,0,0,---,45,10269,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,136.3648594,49.35812353
192.168.100.1,52752,166004,0,166003,389,1180288266,165613,1181411916,275,1123650,0,1,1,192.168.101.1,22,87860,0,87860,78494,347572,9364,347572,0,0,10,1,1,1.5653E+12,1.5653E+12,168124.327,32.824,69.69,168090.566,168089.384,32.519,63.121,1,1,0,0,0,0,0,30.59789,30.017,74.071,0.53494,45030,64,64,4.652974,0.003,46.053,7.251254,8942,63,63,0,0,0,0,0,0,1,1,7,1,332,1460,30408,16,64256,62848,0,977400,16,32,0,143,0,0,132,0,0,0,0,1,1,7,1,767,1460,3672,28,2910208,64128,0,3672,28,32,0,10,0,0,0,0,0,0,0,0,0,---,56,9354,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,105.5635809,56.21610802
192.168.100.1,52972,148308,0,148307,353,1050875810,147953,1051983532,285,1107722,0,1,1,192.168.101.1,22,81764,0,81764,72645,334396,9117,334396,0,0,7,1,1,1.5653E+12,1.5653E+12,154276.836,32.531,69.71,154242.716,154236.437,32.257,62.948,1,1,0,0,0,0,0,30.455985,30.003,74.339,0.414798,42343,64,64,4.612383,0.004,46.634,7.919326,8751,63,63,0,0,0,0,0,0,1,1,7,1,238,1460,56472,16,64256,64128,0,1426052,16,32,0,124,0,0,161,0,0,0,0,1,1,7,1,826,1460,1080,28,3017088,64128,0,1080,28,32,0,7,0,0,0,0,0,0,0,0,0,---,78,9110,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,153.4647493,54.55043333
192.168.100.1,53212,187602,0,187601,368,1198000041,187232,1199377056,401,1377015,0,1,1,192.168.101.1,22,96136,0,96136,85735,381232,10399,381232,0,0,13,1,1,1.5653E+12,1.5653E+12,194445.205,33.44,71.364,194410.833,194407.905,33.133,63.992,1,1,0,0,0,0,0,30.531396,29.994,74.274,0.430762,46059,64,64,4.760673,0.004,45.02,7.438785,10010,63,63,0,0,0,0,0,0,1,1,7,1,392,1460,56472,16,64256,63872,0,1414524,16,32,0,108,0,0,293,0,0,0,0,1,1,7,1,1034,1460,1136,28,3145728,64128,0,1172,28,32,0,13,0,0,0,0,0,0,0,0,0,---,83,10386,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,152.3573794,49.34560586
