#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
192.168.100.1,35902,19727,0,19726,72,1143359756,19653,1143359756,0,0,0,1,1,192.168.101.1,22,50976,0,50976,41025,369208,9949,369208,0,0,0,1,1,1.57E+12,1.57E+12,96580.807,33.506,71.214,96547.158,96546.391,33.203,64.095,1,1,0,0,0,0,0,30.753747,30.113,72.877,1.305173,3229,64,64,12.00799,0.008,44.67,2.385145,9877,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,62848,0,2068920,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,3060,28,3145728,61312,0,3060,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2422,9949,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,227.1136298,94.70699544
192.168.100.1,36008,21744,0,21743,63,1252652027,21679,1252652032,2,5,0,1,1,192.168.101.1,22,52279,0,52279,41395,407692,10882,407692,0,0,0,1,1,1.57E+12,1.57E+12,106719.246,32.284,70.387,106682.559,106675.343,31.938,62.602,1,1,0,0,0,0,0,30.82292,30.091,76.41,1.128121,4389,64,64,11.857987,0.01,46.476,2.434418,10803,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2101616,16,32,0,0,0,0,2,0,0,0,0,1,1,7,1,0,1460,3204,28,3145216,64128,0,3204,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2775,10882,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,220.0357021,93.90261487
192.168.100.1,36144,18606,0,18605,61,1105528001,18543,1105528004,1,3,0,1,1,192.168.101.1,22,44546,0,44546,34923,352072,9621,352072,0,0,0,1,1,1.57E+12,1.57E+12,92916.95,32.556,70.034,92883.163,92879.493,32.256,62.942,1,1,0,0,0,0,0,30.762731,30.106,73.777,1.113033,4433,64,64,12.044724,0.005,44.879,2.110071,9563,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64000,0,2080996,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,790,9621,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.6525475,95.18418364
192.168.100.1,36248,20676,0,20675,81,1164377356,20593,1164377356,0,0,0,1,1,192.168.101.1,22,49565,0,49565,39433,379468,10130,379468,0,0,0,1,1,1.57E+12,1.57E+12,98367.856,32.476,70.001,98333.807,98329.775,32.144,62.841,1,1,0,0,0,0,0,30.80382,30.131,72.35,1.246891,3560,64,64,11.80295,0.005,47.914,2.691113,10033,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2100588,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,3672,28,3145728,64128,0,3672,28,32,0,0,0,0,0,0,0,0,0,0,0,---,3191,10130,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,232.2695784,94.69575964
192.168.100.1,36370,18076,0,18075,56,1071898414,18018,1071898416,1,2,0,1,1,192.168.101.1,22,43477,0,43477,34151,340516,9324,340516,0,0,0,1,1,1.57E+12,1.57E+12,89913.243,35.025,72.88,89879.433,89878.851,34.751,65.527,1,1,0,0,0,0,0,30.769355,30.148,75.559,1.241872,3793,64,64,12.005989,0.008,48.166,2.214843,9276,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2092664,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1857,9324,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,221.5660874,95.37179443
192.168.100.1,36480,18730,0,18729,52,1118138634,18676,1118138636,1,2,0,1,1,192.168.101.1,22,48436,0,48436,38705,358696,9729,358696,0,0,0,1,1,1.57E+12,1.57E+12,93830.537,34.409,72.807,93796.534,93795.908,34.048,64.952,1,1,0,0,0,0,0,30.870899,30.103,74.41,1.360889,3197,64,64,11.997613,0.007,46.32,2.074649,9679,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2097908,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,3204,28,3145472,64128,0,3204,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1804,9729,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.5511894,95.33260039
192.168.100.1,36590,21109,0,21108,54,1244244307,21053,1244244308,1,1,0,1,1,192.168.101.1,22,54014,0,54014,43191,401212,10821,401212,0,0,0,1,1,1.57E+12,1.57E+12,104314.95,33.01,71.342,104281.005,104278.979,32.697,63.299,1,1,0,0,0,0,0,30.800718,30.141,74.095,1.270092,3412,64,64,11.999356,0.008,45.377,2.245439,10764,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64000,0,2091624,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,3024,28,3145728,64128,0,3024,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2398,10820,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.8315946,95.42212755
192.168.100.1,36712,18873,0,18872,58,1118138492,18813,1118138492,0,0,0,1,1,192.168.101.1,22,44970,0,44970,35237,356572,9731,356572,0,0,0,1,1,1.57E+12,1.57E+12,94523.308,33.038,71.473,94489.273,94487.271,32.684,63.714,1,1,0,0,0,0,0,30.827998,30.069,73.988,1.090686,4536,64,64,11.968521,0.004,47.631,2.16199,9671,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,61312,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1907,9731,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,227.2541493,94.63388581
192.168.100.1,36832,18970,0,18969,51,1126545601,18917,1126545604,1,3,0,1,1,192.168.101.1,22,46027,0,46027,36219,358984,9806,358984,0,0,0,1,1,1.57E+12,1.57E+12,94511.658,32.507,70.644,94477.922,94475.498,32.2,62.832,1,1,0,0,0,0,0,30.857759,30.125,73.099,1.133067,4152,64,64,11.9497,0.005,47.563,2.206255,9762,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1100,28,3144960,61312,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1847,9806,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,226.4238909,95.35717628
192.168.100.1,36938,20087,0,20086,62,1151766939,20023,1151766940,1,1,0,1,1,192.168.101.1,22,46712,0,46712,36696,366904,10014,366904,0,0,0,1,1,1.57E+12,1.57E+12,96661.9,33.262,71.663,96628.418,96627.132,32.986,63.969,1,1,0,0,0,0,0,30.765281,30.193,74.41,1.177271,4072,64,64,11.854474,0.006,44.261,2.593671,9961,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2092360,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2792,10014,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,224.9547104,95.32334374
192.168.100.1,37066,19817,0,19816,82,1151766256,19733,1151766256,0,0,0,1,1,192.168.101.1,22,51264,0,51264,41247,372016,10015,372016,0,0,0,1,1,1.57E+12,1.57E+12,96614.215,34.801,73.3,96580.304,96579.748,34.479,65.353,1,1,0,0,0,0,0,30.745501,30.139,74.579,1.449229,2635,64,64,12.012049,0.006,44.35,2.326224,9925,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2096276,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,2988,28,3145728,64128,0,2988,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2513,10015,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,224.8650156,95.37033498
192.168.100.1,37182,19077,0,19076,67,1113935077,19008,1113935080,1,3,0,1,1,192.168.101.1,22,47515,0,47515,37824,355276,9689,355276,0,0,0,1,1,1.57E+12,1.57E+12,94204.24,32.705,70.865,94170.6,94169.446,32.403,63.078,1,1,0,0,0,0,0,30.829588,30.109,77.583,1.272752,3531,64,64,11.941688,0.008,44.739,2.281691,9628,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2099716,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1100,28,3144832,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2155,9689,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,216.512999,94.59744742
192.168.100.1,37298,19101,0,19100,44,1168580875,19055,1168580876,1,1,0,1,1,192.168.101.1,22,48301,0,48301,38117,372772,10182,372772,0,0,0,1,1,1.57E+12,1.57E+12,98003.311,32.873,71.798,97969.498,97967.24,32.558,63.371,1,1,0,0,0,0,0,30.758851,30.103,74.438,1.181172,4030,64,64,12.171732,0.009,47.127,1.807811,10137,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,62720,0,1692,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1294,10182,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,222.3509498,95.39113437
192.168.100.1,37420,17803,0,17802,53,1071898341,17748,1071898344,1,3,0,1,1,192.168.101.1,22,43333,0,43333,33995,342712,9336,342712,0,0,0,1,1,1.57E+12,1.57E+12,89915.69,32.995,71.17,89880.552,89879.927,32.684,63.463,1,1,0,0,0,0,0,30.864178,30.103,74.419,1.186959,4282,64,64,12.02785,0.007,46.185,2.028832,9277,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,63616,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1620,28,3145728,64128,0,1800,28,32,0,0,0,0,0,0,0,0,0,0,0,---,806,9336,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,222.4077185,95.36919254
192.168.100.1,37526,19983,0,19982,74,1168580731,19907,1168580732,1,1,0,1,1,192.168.101.1,22,49882,0,49882,39719,372196,10161,372196,0,0,0,1,1,1.57E+12,1.57E+12,98024.601,37.597,76.22,97990.663,97990.101,37.301,67.934,1,1,0,0,0,0,0,30.803912,30.127,72.472,1.236439,3618,64,64,11.981413,0.004,51.437,2.318489,10086,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2090876,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2385,10161,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,230.8064908,95.37040458
192.168.100.1,37646,18942,0,18941,56,1122342154,18884,1122342156,1,2,0,1,1,192.168.101.1,22,48986,0,48986,39226,360532,9758,360532,0,0,0,1,1,1.57E+12,1.57E+12,94132.918,32.952,71.531,94098.039,94097.222,32.653,63.3,1,1,0,0,0,0,0,30.798134,30.146,73.337,1.356431,2923,64,64,12.052144,0.005,46.823,2.178179,9702,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,2808,28,3145728,64128,0,2808,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2016,9758,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.6890792,95.38360691
192.168.100.1,37764,22192,0,22191,65,1261057629,22125,1261057632,1,3,0,1,1,192.168.101.1,22,54752,0,54752,43787,401608,10963,401608,0,0,0,1,1,1.57E+12,1.57E+12,107126.092,33.078,71.815,107091.796,107090.548,32.762,63.61,1,1,0,0,0,0,0,30.802466,30.09,76.83,1.194757,4130,64,64,11.815486,0.005,46.379,2.659077,10904,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2079908,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1100,28,3145216,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,840,10963,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,216.5724847,94.17370566
192.168.100.1,37904,20145,0,20144,48,1219023223,20095,1219023224,1,1,0,1,1,192.168.101.1,22,55718,0,55718,45109,390448,10607,390448,0,0,0,1,1,1.57E+12,1.57E+12,102265.216,33.343,72.25,102231.783,102229.982,33.032,63.767,1,1,0,0,0,0,0,30.807992,30.127,75.322,1.442137,2631,64,64,12.128466,0.006,45.003,1.900379,10563,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2097416,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,3060,28,3145600,62720,0,3060,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1674,10607,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,222.7679562,95.36170922
192.168.100.1,38028,17971,0,17970,56,1059287963,17913,1059287964,1,1,0,1,1,192.168.101.1,22,44970,0,44970,35753,338716,9215,338716,0,0,0,1,1,1.57E+12,1.57E+12,88903.562,32.386,71.039,88868.846,88868.044,32.109,62.718,1,1,0,0,0,0,0,30.884335,30.093,74.272,1.272803,3470,64,64,11.940282,0.008,45.994,2.224784,9158,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,63872,0,2093072,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,2988,28,3145728,64128,0,2988,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1979,9215,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.4493753,95.32018202
192.168.100.1,38144,21406,0,21405,69,1252651274,21335,1252651276,1,2,0,1,1,192.168.101.1,22,52444,0,52444,41547,401896,10895,401896,0,0,0,1,1,1.57E+12,1.57E+12,105333.142,32.73,70.368,105298.827,105298.25,32.36,63.032,1,1,0,0,0,0,0,30.866972,30.101,71.897,1.12379,4174,64,64,11.916479,0.009,47.556,2.295847,10821,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2096960,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,3384,28,3145728,64128,0,3384,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2463,10895,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,233.3293461,95.13824441
192.168.100.1,38270,18552,0,18551,53,1101323762,18497,1101323764,1,2,0,1,1,192.168.101.1,22,47562,0,47562,37981,351100,9579,351100,0,0,0,1,1,1.57E+12,1.57E+12,92371.813,32.634,70.421,92336.819,92336.18,32.267,63.15,1,1,0,0,0,0,0,30.800491,30.109,72.619,1.276407,3287,64,64,11.992816,0.005,45.277,2.205794,9534,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2088156,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1136,28,3145216,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1922,9579,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,230.0396315,95.38180345
192.168.100.1,38390,20170,0,20169,56,1168580479,20112,1168580480,1,1,0,1,1,192.168.101.1,22,52902,0,52902,42727,375364,10173,375364,0,0,0,1,1,1.57E+12,1.57E+12,99121.382,39.9,78.577,99088.166,99087.558,39.574,70.322,1,1,0,0,0,0,0,30.826277,30.115,74.563,1.390984,2968,64,64,11.922918,0.007,51.04,2.447484,10114,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,3204,28,3145728,64128,0,3204,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2518,10173,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,221.9781929,94.31510791
192.168.100.1,38518,21451,0,21450,77,1248447285,21372,1248447288,1,3,0,1,1,192.168.101.1,22,59148,0,59148,48289,400168,10857,400168,0,0,0,1,1,1.57E+12,1.57E+12,105376.791,36.334,75.536,105343.183,105342.624,36.045,66.845,1,1,0,0,0,0,0,30.761847,30.121,74.71,1.58488,2202,64,64,12.015629,0.008,49.954,2.327748,10775,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,3096,28,3145728,64128,0,3096,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2267,10857,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,221.5414269,94.77967785
192.168.100.1,38650,20667,0,20666,87,1126545674,20578,1126545676,1,2,0,1,1,192.168.101.1,22,51112,0,51112,41315,364168,9795,364168,0,0,0,1,1,1.57E+12,1.57E+12,97183.616,33.01,71.331,97148.456,97145.527,32.683,63.345,1,1,0,0,0,0,0,30.69635,30.082,71.382,1.281489,3173,64,64,11.717003,0.006,44.604,3.006154,9695,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64000,0,2101760,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,3168,28,3145728,62976,0,3240,28,32,0,0,0,0,0,0,0,0,0,0,0,---,3790,9795,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,235.5506991,92.73544018
192.168.100.1,38762,19818,0,19817,69,1151766650,19747,1151766652,1,2,0,1,1,192.168.101.1,22,50402,0,50402,40386,370144,10014,370144,0,0,0,1,1,1.57E+12,1.57E+12,96946.358,32.591,70.559,96913.269,96912.618,32.278,62.963,1,1,0,0,0,0,0,30.778159,30.029,72.524,1.236823,3493,64,64,11.956127,0.005,46.804,2.430495,9950,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,3204,28,3145728,60800,0,3204,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2442,10014,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.2190723,95.04362419
192.168.100.1,38860,20015,0,20014,53,1172784252,19960,1172784252,0,0,0,1,1,192.168.101.1,22,50535,0,50535,40331,373492,10202,373492,0,0,0,1,1,1.57E+12,1.57E+12,98974.481,32.934,72.875,98940.998,98940.44,32.578,63.535,1,1,0,0,0,0,0,30.793801,30.097,74.401,1.244148,3558,64,64,11.945988,0.009,48.008,2.345561,10156,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2283,10202,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,222.4615261,94.79487966
192.168.100.1,38996,19507,0,19506,79,1113934971,19426,1113934972,1,1,0,1,1,192.168.101.1,22,46941,0,46941,37254,355060,9685,355060,0,0,0,1,1,1.57E+12,1.57E+12,93719.495,33.054,71.818,93685.091,93684.526,32.744,63.412,1,1,0,0,0,0,0,30.841122,30.105,73.235,1.193891,3750,64,64,11.846985,0.004,45.148,2.530311,9604,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2744,9685,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,229.5907694,95.08672423
192.168.100.1,39120,36476,0,36475,372,1240040713,36102,1240042164,2,1451,0,1,1,192.168.101.1,22,66315,0,66315,55530,394552,10783,394552,0,0,0,1,1,1.57E+12,1.57E+12,104829.394,33.029,71.506,104795.062,104794.465,32.726,63.421,1,1,0,0,0,0,0,30.49006,30.019,71.589,0.641111,14223,64,64,5.51733,0.007,45.018,4.127677,10413,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,2,0,0,0,0,1,1,7,1,10,1460,1136,28,3145728,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,830,10783,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,231.1997653,94.63316474
192.168.100.1,39252,30304,0,30303,208,1244244198,30094,1244245648,2,1450,0,1,1,192.168.101.1,22,66978,0,66978,56132,399232,10844,399232,0,0,0,1,1,1.57E+12,1.57E+12,104340.871,32.717,71.33,104306.534,104305.968,32.425,63.029,1,1,0,0,0,0,0,30.625085,30.107,72.487,0.977621,5996,64,64,8.029781,0.004,47.54,4.815147,10608,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,2,0,0,0,0,1,1,7,1,9,1460,1440,28,3145728,64128,0,1656,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2551,10844,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.3355636,95.39852494
192.168.100.1,39396,21859,0,21858,68,1244244235,21789,1244244236,1,1,0,1,1,192.168.101.1,22,56300,0,56300,45485,401824,10813,401824,0,0,0,1,1,1.57E+12,1.57E+12,104303.628,32.572,71.08,104269.224,104268.58,32.263,62.803,1,1,0,0,0,0,0,30.791191,30.045,73.292,1.379574,2878,64,64,11.809265,0.006,46.543,2.623086,10739,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2098344,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,3204,28,3145728,64128,0,3204,28,32,0,0,0,0,0,0,0,0,0,0,0,---,3097,10813,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,229.0393495,95.43247995
192.168.100.1,39518,19754,0,19753,74,1118138526,19678,1118138528,1,2,0,1,1,192.168.101.1,22,47776,0,47776,38040,361180,9734,361180,0,0,0,1,1,1.57E+12,1.57E+12,94503.781,33.217,70.884,94466.923,94466.326,32.918,63.829,1,1,0,0,0,0,0,30.918027,30.125,74.601,1.254585,3506,64,64,11.745406,0.005,46.319,2.650276,9643,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64000,0,2096176,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,2844,28,3145728,64128,0,2844,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2927,9734,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,224.7879787,94.65344274
192.168.100.1,39646,18723,0,18722,56,1101324985,18665,1101324988,1,3,0,1,1,192.168.101.1,22,48946,0,48946,39368,353764,9576,353764,0,0,0,1,1,1.57E+12,1.57E+12,92375.701,37.414,75.21,92340.782,92340.248,37.083,67.962,1,1,0,0,0,0,0,30.887484,30.099,73.549,1.359108,2974,64,64,11.919203,0.004,51.516,2.305601,9523,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2096176,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,3024,28,3145728,64128,0,3024,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1649,9576,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.0032087,95.37789493
192.168.100.1,39762,18732,0,18731,57,1071898415,18673,1071898416,1,1,0,1,1,192.168.101.1,22,46271,0,46271,36951,345952,9318,345952,0,0,0,1,1,1.57E+12,1.57E+12,90526.793,32.63,70.444,90492.234,90490.561,32.317,62.955,1,1,0,0,0,0,0,30.789306,30.081,73.096,1.281136,3285,64,64,11.864276,0.006,46.823,2.606031,9255,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2101740,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1460,3204,28,3145728,64128,0,3204,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2572,9318,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,230.0251724,94.72540718
192.168.100.1,39876,19480,0,19479,58,1139156272,19420,1139156272,0,0,0,1,1,192.168.101.1,22,52071,0,52071,42158,363052,9911,363052,0,0,0,1,1,1.57E+12,1.57E+12,95974.264,34.672,72.522,95937.066,95936.467,34.404,65.01,1,1,0,0,0,0,0,30.800435,30.065,73.728,1.477561,2531,64,64,11.959193,0.006,47.434,2.342712,9862,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2074580,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2288,9911,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.1063368,94.95514523
192.168.100.1,39982,17527,0,17526,45,1050880816,17480,1050880816,0,0,0,1,1,192.168.101.1,22,43091,0,43091,33941,333496,9148,333496,0,0,0,1,1,1.57E+12,1.57E+12,88119.339,33.268,70.906,88084.347,88083.74,32.962,63.976,1,1,0,0,0,0,0,30.81856,30.119,72.541,1.18541,3759,64,64,12.001792,0.006,45.898,2.064698,9105,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,65160,16,64256,64128,0,2096176,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1080,28,3145728,62720,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1601,9148,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,231.1714479,95.40523821
