#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
192.168.100.1,59902,21299,0,21298,148,1240041074,21149,1240041076,1,2,0,1,1,192.168.101.1,22,52704,0,52704,41916,395164,10786,395164,0,0,0,1,1,1.56583E+12,1.56583E+12,105135.865,33.096,71.777,105100.457,105099.983,32.612,63.797,1,1,0,0,0,0,0,30.815856,30.076,74.553,1.104096,4558,64,64,11.845427,0.006,44.311,2.367846,10726,63,63,0,0,0,0,0,0,1,1,7,1,86,1460,65160,16,64256,64000,0,2101760,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1732,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2362,10786,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.5319035,94.35722632
192.168.100.1,60096,18621,0,18620,175,1080307208,18444,1080307208,0,0,0,1,1,192.168.101.1,22,47214,0,47214,37773,349228,9439,349228,0,0,0,1,1,1.56583E+12,1.56583E+12,90637.616,33.398,71.449,90602.057,90601.532,33.102,65.814,1,1,0,0,0,0,0,30.610381,30.106,73.54,1.264503,3465,64,64,12.015905,0.005,47.572,2.452998,9357,63,63,0,0,0,0,0,0,1,1,7,1,97,1460,65160,16,64256,63744,0,2081624,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1341,1460,1152,28,3145728,64128,0,1836,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2130,9439,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,226.4480827,95.35177607
192.168.100.1,60266,18056,0,18055,123,1067695111,17931,1067695112,1,1,0,1,1,192.168.101.1,22,44786,0,44786,35497,338968,9287,338968,0,0,0,1,1,1.56583E+12,1.56583E+12,89604.166,32.099,70.417,89566.854,89566.328,31.809,62.571,1,1,0,0,0,0,0,30.786718,30.099,74.31,1.240152,3742,64,64,11.95039,0.005,46.462,2.206485,9252,63,63,0,0,0,0,0,0,1,1,7,1,80,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1209,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1776,9287,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,222.7339524,95.3254885
192.168.100.1,60454,18846,0,18845,147,1126545892,18697,1126545892,0,0,0,1,1,192.168.101.1,22,48975,0,48975,39168,359308,9805,359308,0,0,0,1,1,1.56583E+12,1.56583E+12,94517.846,33.159,71.212,94483.864,94483.379,32.88,63.721,1,1,0,0,0,0,0,30.69919,30.112,72.274,1.181374,3830,64,64,12.080185,0.009,44.953,2.068768,9762,63,63,0,0,0,0,0,0,1,1,7,1,98,1460,65160,16,64256,64128,0,2100084,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1303,1460,1100,28,3145728,42496,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1573,9805,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,232.4580347,95.3509577
192.168.100.1,60646,21254,0,21253,191,1256855009,21061,1256855012,2,3,0,1,1,192.168.101.1,22,51169,0,51169,40230,400888,10937,400888,0,0,0,1,1,1.56583E+12,1.56583E+12,105417.754,33.051,72.537,105378.746,105378.268,32.728,63.896,1,1,0,0,0,0,0,30.839778,30.042,74.221,1.044859,5203,64,64,11.873417,0.005,44.296,2.171004,10878,63,63,0,0,0,0,0,0,1,1,7,1,127,1460,65160,16,64256,64000,0,2080996,16,32,0,0,0,0,2,0,0,0,0,1,1,7,1,1653,1460,1100,28,3145728,61312,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1994,10937,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,224.3026637,95.38089852
192.168.100.1,60848,18782,0,18781,153,1063491626,18627,1063491628,1,2,0,1,1,192.168.101.1,22,46533,0,46533,37286,340984,9245,340984,0,0,0,1,1,1.56583E+12,1.56583E+12,89257.627,32.288,69.856,89223.754,89223.214,31.896,62.677,1,1,0,0,0,0,0,30.796843,30.077,75.077,1.237467,3591,64,64,11.703964,0.004,47.316,2.711272,9195,63,63,0,0,0,0,0,0,1,1,7,1,100,1460,65160,16,64256,64128,0,2082528,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1483,1460,3060,28,3145728,64128,0,3060,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2631,9245,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,221.9084939,95.31883504
192.168.100.1,32796,18763,0,18762,166,1080307206,18595,1080307208,1,2,0,1,1,192.168.101.1,22,47650,0,47650,38255,344548,9393,344548,0,0,0,1,1,1.56583E+12,1.56583E+12,90630.545,33.497,71.606,90596.124,90595.575,33.189,64.135,1,1,0,0,0,0,0,30.810041,29.982,71.291,1.199313,3615,64,64,11.848067,0.004,47.718,2.428032,9328,63,63,0,0,0,0,0,0,1,1,7,1,97,1460,65160,16,64256,64128,0,2078100,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1506,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2324,9393,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,233.1963361,95.35921542
192.168.100.1,32980,22224,0,22223,177,1252651346,22045,1252651348,1,2,0,1,1,192.168.101.1,22,56518,0,56518,45629,404632,10887,404632,0,0,0,1,1,1.56583E+12,1.56583E+12,105751.058,33.126,71.124,105715.972,105715.546,32.824,63.787,1,1,0,0,0,0,0,30.776005,30.019,71.413,1.179211,3788,64,64,11.795773,0.005,46.324,2.667069,10807,63,63,0,0,0,0,0,0,1,1,7,1,98,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1555,1460,3600,28,3145728,64128,0,3600,28,32,0,0,0,0,0,0,0,0,0,0,0,---,3233,10887,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,235.4484478,94.76227447
192.168.100.1,33198,18829,0,18828,143,1067695111,18684,1067695112,1,1,0,1,1,192.168.101.1,22,48384,0,48384,39100,339220,9282,339220,0,0,0,1,1,1.56583E+12,1.56583E+12,89599.615,32.52,70.218,89564.34,89563.863,32.2,62.742,1,1,0,0,0,0,0,30.744685,30.086,74.433,1.253225,3576,64,64,11.788164,0.004,47.749,2.6884,9237,63,63,0,0,0,0,0,0,1,1,7,1,90,1460,65160,16,64256,64000,0,2100448,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1553,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2638,9282,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.7544906,95.33033034
192.168.100.1,33368,22547,0,22546,238,1076103542,22307,1076103544,1,2,0,1,1,192.168.101.1,22,47003,0,47003,37633,345196,9368,345196,0,0,0,1,1,1.56583E+12,1.56583E+12,90205.956,32.97,70.47,90170.075,90169.59,32.657,63.527,1,1,0,0,0,0,0,30.668206,30.035,73.669,0.884168,8350,64,64,9.91594,0.005,47.63,4.228695,9221,63,63,0,0,0,0,0,0,1,1,7,1,104,1460,65160,12,64256,64128,0,2054468,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1360,1460,2484,28,3145728,61312,0,2484,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1135,9368,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,223.1025805,95.43525432
192.168.100.1,33546,21944,0,21943,208,1143360007,21734,1143360008,1,1,0,1,1,192.168.101.1,22,50645,0,50645,40691,364024,9952,364024,0,0,0,1,1,1.56583E+12,1.56583E+12,95845.812,32.942,70.599,95812.332,95811.888,32.579,63.753,1,1,0,0,0,0,0,30.746165,30.075,73.327,0.966844,5971,64,64,10.575367,0.006,45.712,3.948431,9860,63,63,0,0,0,0,0,0,1,1,7,1,106,1460,65160,12,64256,64000,0,2098892,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1527,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1250,9952,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.9898128,95.43327844
192.168.100.1,33732,25795,0,25794,260,1130749555,25533,1130749556,1,1,0,1,1,192.168.101.1,22,53674,0,53674,43831,360604,9841,360604,0,0,0,1,1,1.56583E+12,1.56583E+12,95092.763,32.604,71.12,95056.51,95047.56,32.252,63.558,1,1,0,0,0,0,0,30.616551,30.126,71.806,0.835732,7831,64,64,8.746992,0.005,45.096,5.003738,9677,63,63,0,0,0,0,0,0,1,1,7,1,97,1460,65160,12,64256,64000,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1664,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2315,9841,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,230.5010723,95.12812713
192.168.100.1,33926,20053,0,20052,160,1113935330,19891,1113935332,1,2,0,1,1,192.168.101.1,22,52604,0,52604,42916,355096,9686,355096,0,0,0,1,1,1.56583E+12,1.56583E+12,93457.082,33.01,71.734,93421.556,93420.95,32.677,63.702,1,1,0,0,0,0,0,30.78243,30.075,74.666,1.249844,3580,64,64,11.376679,0.007,45.512,3.099698,9615,63,63,0,0,0,0,0,0,1,1,7,1,81,1460,65160,12,64256,64128,0,2101760,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1298,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1893,9686,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.1905821,95.35374383
192.168.100.1,34110,20526,0,20525,155,1244244415,20369,1244244416,1,1,0,1,1,192.168.101.1,22,53918,0,53918,43086,395776,10830,395776,0,0,0,1,1,1.56583E+12,1.56583E+12,104326.727,32.881,70.845,104292.936,104292.204,32.572,63.43,1,1,0,0,0,0,0,30.816539,30.08,74.098,1.129064,4150,64,64,12.024827,0.005,47.759,1.870005,10785,63,63,0,0,0,0,0,0,1,1,7,1,109,1460,65160,16,64256,64128,0,2095684,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1637,1460,1100,28,3145472,40960,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1391,10830,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,226.2607898,95.41136403
192.168.100.1,34314,18762,0,18761,132,1084510726,18628,1084510728,1,2,0,1,1,192.168.101.1,22,44681,0,44681,35245,345844,9434,345844,0,0,0,1,1,1.56583E+12,1.56583E+12,91693.442,33.12,71.014,91659.589,91658.673,32.806,63.681,1,1,0,0,0,0,0,30.84731,30.089,76.407,1.089073,4758,64,64,11.79722,0.004,47.292,2.430499,9381,63,63,0,0,0,0,0,0,1,1,7,1,74,1460,65160,16,64256,64128,0,2094520,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1394,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2223,9434,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,219.3013729,94.62057084
192.168.100.1,34496,20218,0,20217,153,1176988166,20063,1176988168,1,2,0,1,1,192.168.101.1,22,51157,0,51157,40917,374788,10238,374788,0,0,0,1,1,1.56583E+12,1.56583E+12,99365.789,32.868,70.745,99332.213,99331.373,32.556,63.46,1,1,0,0,0,0,0,30.751934,30.071,74.462,1.178867,4126,64,64,11.934063,0.007,46.22,2.322597,10191,63,63,0,0,0,0,0,0,1,1,7,1,100,1460,65160,16,64256,64128,0,2093072,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1600,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2239,10238,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,224.8741103,94.76003199
192.168.100.1,34702,20378,0,20377,172,1210616325,20204,1210616328,1,3,0,1,1,192.168.101.1,22,51994,0,51994,41448,385624,10544,385624,0,0,0,1,1,1.56583E+12,1.56583E+12,102104.444,31.941,69.85,102070.81,102069.083,31.636,62.33,1,1,0,0,0,0,0,30.796895,30.049,74.429,1.175048,4069,64,64,12.003073,0.007,46.891,2.124507,10481,63,63,0,0,0,0,0,0,1,1,7,1,103,1460,65160,16,64256,64128,0,2071684,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1380,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1184,10544,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,222.6749251,94.8531743
192.168.100.1,34896,18791,0,18790,154,1084510150,18635,1084510152,1,2,0,1,1,192.168.101.1,22,45640,0,45640,36204,348076,9434,348076,0,0,0,1,1,1.56583E+12,1.56583E+12,91655.07,32.482,70.741,91621.532,91620.968,32.172,62.915,1,1,0,0,0,0,0,30.832849,30.069,75.573,1.185337,4220,64,64,11.822034,0.005,45.095,2.417081,9390,63,63,0,0,0,0,0,0,1,1,7,1,105,1460,65160,16,64256,64128,0,2095968,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1453,1460,3168,28,3145728,64128,0,3168,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2234,9434,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,221.8747966,94.66013409
192.168.100.1,35090,17668,0,17667,142,1067695148,17524,1067695148,0,0,0,1,1,192.168.101.1,22,45168,0,45168,35874,338860,9292,338860,0,0,0,1,1,1.56583E+12,1.56583E+12,89544.138,32.308,69.76,89508.71,89508.076,31.966,62.875,1,1,0,0,0,0,0,30.856849,30.085,71.695,1.096461,4344,64,64,11.996173,0.007,44.326,1.907735,9252,63,63,0,0,0,0,0,0,1,1,7,1,100,1460,65160,16,64256,64128,0,2088728,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1393,1460,1080,28,3145728,64128,0,1080,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1205,9292,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,233.0681916,95.38939538
192.168.100.1,35260,18302,0,18301,151,1071898523,18149,1071898524,1,1,0,1,1,192.168.101.1,22,48461,0,48461,39136,343432,9323,343432,0,0,0,1,1,1.56583E+12,1.56583E+12,89880.195,32.188,69.906,89847.024,89846.548,31.874,62.71,1,1,0,0,0,0,0,30.70554,30.034,74.528,1.234625,3553,64,64,11.996778,0.004,44.511,2.31992,9269,63,63,0,0,0,0,0,0,1,1,7,1,93,1460,65160,16,64256,64128,0,2069412,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1375,1460,2520,28,3145728,64128,0,2520,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1909,9323,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,222.1352512,95.40687125
192.168.100.1,35432,19182,0,19181,152,1139156487,19028,1139156488,1,1,0,1,1,192.168.101.1,22,52726,0,52726,42808,370396,9916,370396,0,0,0,1,1,1.56583E+12,1.56583E+12,95532.105,33.143,70.975,95497.786,95497.25,32.841,63.926,1,1,0,0,0,0,0,30.803723,30.073,74.805,1.385433,3046,64,64,12.029462,0.005,46.346,2.044855,9847,63,63,0,0,0,0,0,0,1,1,7,1,92,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1199,1460,3096,28,3145728,64128,0,3096,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1774,9916,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,221.2600762,95.39465192
192.168.100.1,35626,20540,0,20539,178,1185395347,20360,1185395352,2,5,0,1,1,192.168.101.1,22,49299,0,49299,38984,376948,10313,376948,0,0,0,1,1,1.56583E+12,1.56583E+12,100158.374,32.828,72.121,100124.757,100124.301,32.48,63.364,1,1,0,0,0,0,0,30.691063,30.122,72.61,1.121028,4412,64,64,11.948564,0.007,45.374,2.433664,10264,63,63,0,0,0,0,0,0,1,1,7,1,120,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,2,0,0,0,0,1,1,7,1,1468,1460,1100,28,3145728,62464,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2360,10313,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,227.9487674,94.681677
192.168.100.1,35818,19295,0,19294,148,1118138453,19145,1118138456,1,3,0,1,1,192.168.101.1,22,47624,0,47624,37895,356428,9727,356428,0,0,0,1,1,1.56583E+12,1.56583E+12,93781.249,32.49,70.687,93747.21,93746.711,32.149,62.893,1,1,0,0,0,0,0,30.774394,30.092,72.436,1.121278,4272,64,64,11.862336,0.008,45.939,2.430956,9684,63,63,0,0,0,0,0,0,1,1,7,1,100,1460,65160,16,64256,64128,0,2098028,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1392,1460,1136,28,3145728,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1663,9727,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,231.7110829,95.38268837
192.168.100.1,36012,19479,0,19478,152,1130749448,19325,1130749448,0,0,0,1,1,192.168.101.1,22,49676,0,49676,39836,360820,9838,360820,0,0,0,1,1,1.56583E+12,1.56583E+12,94844.838,32.797,71.383,94810.609,94810.088,32.494,63.433,1,1,0,0,0,0,0,30.757025,30.106,72.997,1.215685,3720,64,64,11.923204,0.008,44.333,2.388896,9783,63,63,0,0,0,0,0,0,1,1,7,1,89,1460,65160,16,64256,64128,0,2097416,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1690,1460,1100,28,3145728,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2286,9838,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,229.8632547,95.37678354
192.168.100.1,36206,20598,0,20597,175,1198005623,20421,1198005624,1,1,0,1,1,192.168.101.1,22,49182,0,49182,38738,383104,10442,383104,0,0,0,1,1,1.56583E+12,1.56583E+12,101020.528,33.034,70.587,100986.432,100984.658,32.679,63.569,1,1,0,0,0,0,0,30.867446,30.057,72.718,1.055704,5388,64,64,11.803654,0.005,47.916,2.37794,10354,63,63,0,0,0,0,0,0,1,1,7,1,103,1460,65160,16,64256,64128,0,2079908,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1571,1460,1100,28,3145728,64128,0,1548,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2246,10442,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.8190544,94.87225202
192.168.100.1,36400,20430,0,20429,164,1235837411,20264,1235837412,1,1,0,1,1,192.168.101.1,22,53073,0,53073,42313,392932,10758,392932,0,0,0,1,1,1.56583E+12,1.56583E+12,103567.464,34.566,72.116,103533.882,103532.061,34.253,65.323,1,1,0,0,0,0,0,30.81038,30.114,72.419,1.126718,4254,64,64,12.040697,0.004,44.217,1.910042,10721,63,63,0,0,0,0,0,0,1,1,7,1,119,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1781,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1399,10758,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.5499662,95.46144044
192.168.100.1,36594,20860,0,20859,146,1219023366,20712,1219023368,1,2,0,1,1,192.168.101.1,22,55529,0,55529,44920,389980,10607,389980,0,0,0,1,1,1.56583E+12,1.56583E+12,102395.341,32.934,70.127,102360.991,102360.27,32.648,63.459,1,1,0,0,0,0,0,30.75342,30.094,72.475,1.280451,3309,64,64,11.958909,0.004,45.107,2.326653,10561,63,63,0,0,0,0,0,0,1,1,7,1,94,1460,65160,16,64256,64128,0,2074580,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1767,1460,2880,28,3145728,64128,0,2880,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2293,10607,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.9981373,95.24053388
192.168.100.1,36788,19507,0,19506,161,1168580695,19344,1168580696,1,1,0,1,1,192.168.101.1,22,49537,0,49537,39363,371800,10172,371800,0,0,0,1,1,1.56583E+12,1.56583E+12,97962.235,32.569,70.187,97927.505,97926.842,32.229,63.175,1,1,0,0,0,0,0,30.798806,30.119,73.69,1.106679,4398,64,64,11.985502,0.006,47.126,2.038055,10130,63,63,0,0,0,0,0,0,1,1,7,1,111,1460,65160,16,64256,64128,0,2101760,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1441,1460,1136,28,3145600,64128,0,1172,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1549,10172,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,228.1731578,95.43111759
192.168.100.1,36982,19030,0,19029,154,1101324697,18874,1101324700,1,3,0,1,1,192.168.101.1,22,44380,0,44380,34796,350632,9582,350632,0,0,0,1,1,1.56583E+12,1.56583E+12,93196.591,35.724,72.92,93163.045,93161.962,35.46,66.128,1,1,0,0,0,0,0,30.774878,30.1,73.222,1.045545,5069,64,64,11.859337,0.007,46.393,2.424933,9542,63,63,0,0,0,0,0,0,1,1,7,1,106,1460,65160,16,64256,64128,0,2070812,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1373,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,833,9582,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,226.2502527,94.53776694
192.168.100.1,37176,20602,0,20601,150,1210616328,20450,1210616328,0,0,0,1,1,192.168.101.1,22,56676,0,56676,46148,385336,10526,385336,0,0,0,1,1,1.56583E+12,1.56583E+12,101458.933,32.517,69.752,101424.462,101423.069,32.019,62.94,1,1,0,0,0,0,0,30.749128,30.051,74.125,1.368191,3066,64,64,11.977645,0.005,46.742,2.277872,10476,63,63,0,0,0,0,0,0,1,1,7,1,94,1460,65160,16,64256,64128,0,2069412,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1619,1460,1100,28,3145728,64128,0,1136,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2159,10526,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,223.3429477,95.45665756
192.168.100.1,37394,21215,0,21214,166,1210616256,21047,1210616256,0,0,0,1,1,192.168.101.1,22,53518,0,53518,42988,388108,10528,388108,0,0,0,1,1,1.56583E+12,1.56583E+12,102200.113,34.007,71.138,102166.451,102165.97,33.693,64.162,1,1,0,0,0,0,0,30.774347,30.089,75.678,1.170549,3770,64,64,11.813656,0.002,44.371,2.52413,10463,63,63,0,0,0,0,0,0,1,1,7,1,97,1460,65160,16,64256,63872,0,2069772,16,32,0,0,0,0,0,0,0,0,0,1,1,7,1,1675,1460,3096,28,3145728,62720,0,3096,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2775,10528,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,218.7977484,94.7643771
192.168.100.1,37588,21496,0,21495,174,1248447931,21320,1248447936,2,5,0,1,1,192.168.101.1,22,54188,0,54188,43312,397900,10874,397900,0,0,0,1,1,1.56583E+12,1.56583E+12,104745.72,33.074,70.92,104712.202,104711.74,32.761,63.594,1,1,0,0,0,0,0,30.764273,30.081,72.112,1.105298,4395,64,64,11.898886,0.005,45.195,2.414939,10815,63,63,0,0,0,0,0,0,1,1,7,1,119,1460,65160,16,64256,64128,0,2068920,16,32,0,0,0,0,2,0,0,0,0,1,1,7,1,1717,1460,1100,28,3145728,64128,0,1620,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2432,10874,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,229.5229643,95.35075503
192.168.100.1,37806,20892,0,20891,157,1235837482,20733,1235837484,1,2,0,1,1,192.168.101.1,22,54440,0,54440,43672,395704,10766,395704,0,0,0,1,1,1.56583E+12,1.56583E+12,103581.034,33.813,71.728,103546.157,103545.703,33.448,64.363,1,1,0,0,0,0,0,30.769888,30.091,75.534,1.215368,3797,64,64,11.967901,0.004,46.106,2.192786,10693,63,63,0,0,0,0,0,0,1,1,7,1,95,1460,65160,16,64256,63744,0,2068920,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1581,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,1999,10766,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,219.1246326,95.44893974
192.168.100.1,38002,19902,0,19901,175,1130749445,19725,1130749448,1,3,0,1,1,192.168.101.1,22,47435,0,47435,37602,360820,9831,360820,0,0,0,1,1,1.56583E+12,1.56583E+12,95559.313,32.883,70.385,95525.064,95524.555,32.601,63.456,1,1,0,0,0,0,0,30.820755,30.086,74.447,1.105324,4663,64,64,11.748955,0.004,45.828,2.57216,9773,63,63,0,0,0,0,0,0,1,1,7,1,105,1460,65160,16,64256,64128,0,2099280,16,32,0,0,0,0,1,0,0,0,0,1,1,7,1,1602,1460,1100,28,3145728,64128,0,1100,28,32,0,0,0,0,0,0,0,0,0,0,0,---,2630,9831,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,225.5865246,94.66367327
